RowID, sim, motion, D, ind.prod, biomass.prod, res.inflow, res.types, max.res.val, barrier.width, barrier.height, logseries.a, starting.seed, lower.limit, FlowRate, Width, Height, Viscosity, N, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, S, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, avg.per.capita.growth, avg.per.capita.maint, tracer.particles, resource.particles
136 , 15 , fluid , 2 , 0.0 , 0.0 , 300 , 8 , 500 , 0.0 , 0.0 , 0.910595900536 , 10 , 40 , 0.75 , 6 , 6 , 1 , 0.0 , 0 , 5.53910369069 , 7.0 , 6.01960784314 , 129.527777778 , 2.07812768642 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 4.0 , 1343.0
137 , 15 , fluid , 2 , 0.0 , 0.0 , 300 , 8 , 500 , 0.0 , 0.0 , 0.910595900536 , 10 , 40 , 0.5 , 6 , 6 , 1 , 0.0 , 0 , 7.98339204831 , 11.0 , 10.2612612613 , 121.888888889 , 2.07706185247 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 5.0 , 1240.0
138 , 15 , fluid , 2 , 0.0 , 0.0 , 300 , 8 , 500 , 0.0 , 0.0 , 0.910595900536 , 10 , 20 , 0.25 , 6 , 6 , 1 , 0.0 , 0 , 14.8874418605 , 21.0 , 17.3535353535 , 123.388888889 , 2.07548806987 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 7.0 , 1284.0
139 , 15 , fluid , 2 , 0.0 , 0.000974695749497 , 300 , 8 , 500 , 0.0 , 0.0 , 0.910595900536 , 10 , 20 , 0.1 , 6 , 6 , 1 , 0.0 , 0 , 31.8345864662 , nan , 32.2028301887 , 113.416666667 , 2.07408960966 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 1.0 , 1190.0
140 , 15 , fluid , 2 , 0.0 , 0.0 , 300 , 8 , 500 , 0.0 , 0.0 , 0.910595900536 , 10 , 10 , 0.075 , 6 , 6 , 1 , 0.0 , 0 , nan , nan , nan , 4.5 , 2.04547514236 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 45.0
141 , 15 , fluid , 2 , 376.25 , 33.7746751618 , 300 , 8 , 500 , 0.0 , 0.0 , 0.910595900536 , 10 , 10 , 0.05 , 6 , 6 , 1 , 2846.25 , 0 , 28.0967015744 , 103.85 , 448.653585712 , 32.7291666667 , 2.05999522247 , 8.0 , 11.5 , 0.1114 , 0.126186935488 , 0.810179225513 , 0.0159616905927 , 2823.0 , 2.79584820978 , 0.951253104532 , 0.0105001436692 , 6.5 , 320.0
142 , 15 , fluid , 2 , 0.0 , 0.0 , 300 , 8 , 500 , 0.0 , 0.0 , 0.910595900536 , 10 , 10 , 0.025 , 6 , 6 , 1 , 0.0 , 0 , nan , nan , nan , 1.75 , 1.73153540826 , 7.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 17.0
143 , 15 , fluid , 2 , 0.0 , 0.0 , 300 , 8 , 500 , 0.0 , 0.0 , 0.910595900536 , 10 , 5 , 0.01 , 6 , 6 , 1 , 0.0 , 0 , nan , nan , nan , 0.527777777778 , 1.60943791243 , 5.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 5.0
144 , 16 , fluid , 2 , 0.0 , 0.0 , 200 , 8 , 500 , 0.0 , 0.0 , 0.966959188367 , 40 , 50 , 1.0 , 5 , 5 , 1 , 0.0 , 0 , 3.72508169935 , 5.0 , 4.46696035242 , 105.08 , 2.07461165517 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 5.0 , 752.0
145 , 16 , fluid , 2 , 0.0 , 0.0 , 200 , 8 , 500 , 0.0 , 0.0 , 0.966959188367 , 40 , 40 , 0.75 , 5 , 5 , 1 , 0.0 , 0 , 4.74040632054 , 6.0 , 5.90547263682 , 99.72 , 2.0767834364 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 4.0 , 705.0
146 , 16 , fluid , 2 , 0.0 , 0.0 , 200 , 8 , 500 , 0.0 , 0.0 , 0.966959188367 , 40 , 40 , 0.5 , 5 , 5 , 1 , 0.0 , 0 , 6.83351708931 , 9.0 , 8.9053030303 , 89.2 , 2.07083962937 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 4.0 , 685.0
147 , 16 , fluid , 2 , 0.0 , 0.0 , 200 , 8 , 500 , 0.0 , 0.0 , 0.966959188367 , 40 , 20 , 0.25 , 5 , 5 , 1 , 0.0 , 0 , 12.7277628032 , 18.0 , 22.2480840193 , 97.44 , 2.07701798458 , 8.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 5.0 , 702.0
148 , 16 , fluid , 2 , 233.75 , 38.4181672267 , 200 , 8 , 500 , 0.0 , 0.0 , 0.966959188367 , 40 , 20 , 0.1 , 5 , 5 , 1 , 1434.0 , 0 , 23.5529345279 , 43.0 , 387.351932177 , 59.25 , 2.06794650867 , 8.0 , 6.75 , 0.18805 , 0.0895105806791 , 0.718123112428 , 0.0539800441325 , 1383.25 , 1.82031571932 , 0.670765076228 , 0.0085890307146 , 3.75 , 422.75
149 , 16 , fluid , 2 , 193.25 , 23.9201208415 , 200 , 8 , 500 , 0.0 , 0.0 , 0.966959188367 , 40 , 10 , 0.075 , 5 , 5 , 1 , 1564.0 , 0 , 32.0342925281 , 57.55 , 252.964819873 , 74.13 , 2.07071553671 , 8.0 , 4.25 , 0.280225 , 0.0691983762191 , 1.01321484164 , 0.0241369998364 , 1538.5 , 1.12418236896 , 0.280698115176 , 0.0021964597384 , 5.75 , 514.25
150 , 16 , fluid , 2 , 221.5 , 19.390244061 , 200 , 8 , 500 , 0.0 , 0.0 , 0.966959188367 , 40 , 10 , 0.05 , 5 , 5 , 1 , 2057.25 , 0 , 41.024561174 , 86.0 , 447.582589986 , 59.9 , 2.07107373562 , 8.0 , 4.75 , 0.2967 , 0.0702452964311 , 0.714239651642 , 0.00441797729024 , 2052.5 , 1.13211774626 , 0.377393814732 , 0.00527486113244 , 4.75 , 438.25
151 , 16 , fluid , 2 , 210.0 , 10.3128705868 , 200 , 8 , 500 , 0.0 , 0.0 , 0.966959188367 , 40 , 10 , 0.025 , 5 , 5 , 1 , 2155.0 , 0 , 43.5611765897 , 171.55 , 815.984076701 , 28.44 , 2.06305696095 , 8.0 , 5.75 , 0.194775 , 0.0783129575554 , 0.634933173405 , 0.0511352893029 , 2111.0 , 1.68760204813 , 0.386752194287 , 0.00546103247671 , 4.75 , 213.0
152 , 16 , fluid , 2 , 0.0 , 0.0 , 200 , 8 , 500 , 0.0 , 0.0 , 0.966959188367 , 40 , 5 , 0.01 , 5 , 5 , 1 , 0.0 , 0 , nan , nan , nan , 0.44 , 0.562335144619 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 0.0 , 4.0
153 , 17 , fluid , 2 , 0.0 , 0.0 , 200 , 2 , 1000 , 0.0 , 0.0 , 0.920081954471 , 40 , 50 , 1.0 , 9 , 9 , 1 , 0.0 , 0 , 6.34682860999 , 8.0 , 8.00657894737 , 7.82716049383 , 0.692929815635 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 8.0 , 1295.0
154 , 17 , fluid , 2 , 0.0 , 0.0 , 200 , 2 , 1000 , 0.0 , 0.0 , 0.920081954471 , 40 , 40 , 0.75 , 9 , 9 , 1 , 0.0 , 0 , 8.20700985761 , 11.0 , 11.069735007 , 7.76543209877 , 0.693145920796 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 9.0 , 1260.0
155 , 17 , fluid , 2 , 0.0 , 0.0 , 200 , 2 , 1000 , 0.0 , 0.0 , 0.920081954471 , 40 , 40 , 0.5 , 9 , 9 , 1 , 0.0 , 0 , 11.9137714525 , 16.0 , 16.1863278887 , 7.45679012346 , 0.691480321743 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 7.0 , 1282.0
156 , 17 , fluid , 2 , 0.0 , 0.0 , 200 , 2 , 1000 , 0.0 , 0.0 , 0.920081954471 , 40 , 20 , 0.25 , 9 , 9 , 1 , 0.0 , 0 , 21.6889156627 , 32.0 , 40.1832532952 , 7.49382716049 , 0.69314411207 , 2.0 , 0.0 , nan , nan , nan , nan , nan , nan , nan , nan , 11.0 , 1211.0
