RowID, sim, motion, D, ind.prod, biomass.prod, res.inflow, res.types, max.res.val, barrier.width, barrier.height, logseries.a, starting.seed, lower.limit, FlowRate, Width, Height, Viscosity, N, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, S, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, avg.per.capita.growth, avg.per.capita.maint, tracer.particles, resource.particles, speciation
321,37, fluid ,2,0,0.006084012,100,8,150,0.1,0.1,0.98824836,500,4,0.25,10,7,10,6.5,0,18.64956042,18.375,30.82981651,14.50714286,2.067443697,8,1.5,0.9706,0.979264212,0.5,0.234375,5,0,0.065555994,0.001442691,3.5,294, yes
322,37, fluid ,2,224.5,7.307789616,100,8,150,0.1,0.1,0.98824836,500,4,0.1,10,7,10,3258.5,0,35.59027822,52.75,101.4915248,9.921428571,2.074159173,8,14.5,0.0878,0.112189674,0.179607415,0.207750951,2926,3.343865962,0.081428747,0.001478796,5.5,205.5, yes
323,37, fluid ,2,60.5,5.129947899,100,8,150,0.1,0.1,0.98824836,500,1,0.075,10,7,10,764.5,0,39.03224725,33,69.79193346,10,2.062116283,8,6.5,0.23815,0.163494809,0.179891794,0.083198388,734,1.685325714,0.090495282,0.002052651,4,205.5, yes
324,37, fluid ,2,1,0.045414038,100,8,150,0.1,0.1,0.98824836,500,1,0.05,10,7,10,26.5,0,51.1884058,0,67.23244147,10.78571429,2.071965041,8,1,1,1,0.604166667,0,26.5,0,0.07702966,0.001146967,5,207, yes
325,37, fluid ,2,0,0,100,8,150,0.1,0.1,0.98824836,500,1,0.025,10,7,10,0,0,0,0,0,1.885714286,1.956914264,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,1,48.5, yes
326,37, fluid ,2,0,0,100,8,150,0.1,0.1,0.98824836,500,1,0.01,10,7,10,0,0,0,0,0,0.114285714,1.386294361,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,4, yes
327,38, fluid ,2,0,0.000186965,200,4,250,0.1,0.1,0.986914442,500,50,1,10,9,10,0,0,6.096188898,0,0,10.89444444,1.383206837,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,4.5,632.5, yes
328,38, fluid ,2,0,0,200,4,250,0.1,0.1,0.986914442,500,50,0.75,10,9,10,0,0,8.0295733,6.694444444,0,10.12777778,1.384183821,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,7,636.5, yes
329,38, fluid ,2,9,1.376219342,200,4,250,0.1,0.1,0.986914442,500,10,0.5,10,9,10,54.5,0,10.88813673,13.35,23.37681661,10.65555556,1.383810673,4,7.5,0.44715,0.352466578,0.375,0.625440927,23,0.945067792,0.448219612,0.009675108,5,645.5, yes
330,38, fluid ,2,85.5,10.4232902,200,4,250,0.1,0.1,0.986914442,500,4,0.25,10,9,10,661,0,21.0082056,26,38.734188,11.90555556,1.383334518,4,20.5,0.2096,0.231279994,0.045540797,0.642582626,423.5,3.353985238,0.098263322,0.004074382,11,702, yes
331,38, fluid ,2,94,11.99011336,200,4,250,0.1,0.1,0.986914442,500,4,0.1,10,9,10,569,0,36.36446068,56.375,92.3239511,8.466666667,1.384310526,4,17,0.12245,0.204780894,0.514469453,0.41629871,303.5,2.67569813,0.710186087,0.02263042,8.5,519.5, yes
332,38, fluid ,2,121,4.711971155,200,4,250,0.1,0.1,0.986914442,500,1,0.075,10,9,10,1857.5,0,29.2975,75,78.61550092,5.1,1.38056191,4,22,0.12775,0.127562677,0.297272164,0.635034223,930.5,3.055066152,0.139696202,0.003484737,6,313, yes
333,38, fluid ,2,178,8.35814649,200,4,250,0.1,0.1,0.986914442,500,1,0.05,10,9,10,2340.5,0,43.01819554,0,99.5749843,5.422222222,1.38544405,4,20.5,0.11425,0.116489973,0.251171875,0.572785214,1411,3.394219551,0.121376344,0.003348595,3.5,319, yes
334,38, fluid ,2,0,0.001465244,200,4,250,0.1,0.1,0.986914442,500,1,0.025,10,9,10,1,0,78.125,0,72.42009132,4.538888889,1.377117569,4,0.5,1,1,0,0,2,0,0.071920092,0.001203861,5,275.5, yes
335,38, fluid ,2,0,0,200,4,250,0.1,0.1,0.986914442,500,1,0.01,10,9,10,0,0,0,0,0,0.627777778,1.310741479,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,37.5, yes
336,39, random_walk ,2,0,0,250,4,300,0.1,0.1,0.994223163,100,50,1,10,9,10,0,0,0.356697398,3.025,0,3.355555556,1.375963501,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,8,187, yes
337,39, random_walk ,2,0,1.61E-05,250,4,300,0.1,0.1,0.994223163,100,50,0.75,10,9,10,0,0,0,0,0,2.433333333,1.37785479,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,5.5,161, yes
338,39, random_walk ,2,0,0.001324195,250,4,300,0.1,0.1,0.994223163,100,10,0.5,10,9,10,0.5,0,1.347160395,11.28571429,34.59142857,2.65,1.378158134,4,0.5,1,1,0,0,1,0,0.064808524,0.004308915,8,159.5, yes
339,39, random_walk ,2,4,0.159196804,250,4,300,0.1,0.1,0.994223163,100,4,0.25,10,9,10,23,0,5.478036425,31.53333333,44.45475618,2.744444444,1.377073245,4,3,0.74665,0.724253593,0.5,0.297265161,17,0.582131822,0.067589221,0.003158115,10,155.5, yes
340,39, random_walk ,2,0,0.000202033,250,4,300,0.1,0.1,0.994223163,100,4,0.1,10,9,10,0,0,0,0,0,10.93333333,1.385408422,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,6,642, yes
341,39, random_walk ,2,75,11.79810622,250,4,300,0.1,0.1,0.994223163,100,1,0.075,10,9,10,431.5,0,31.96483665,0,111.8515501,3.416666667,1.369186126,4,20,0.1421,0.224234928,0.18997669,0.612777708,227,3.029211251,0.735797881,0.015101627,11,220.5, yes
342,39, random_walk ,2,0,0.000244282,250,4,300,0.1,0.1,0.994223163,100,1,0.05,10,9,10,0,0,0,0,0,7.111111111,1.385459599,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,1,429.5, yes
343,39, random_walk ,2,6.5,0.660896586,250,4,300,0.1,0.1,0.994223163,100,1,0.025,10,9,10,88.5,0,29.9514652,0,110.8756286,7.738888889,1.385090686,4,2.5,0.49495,0.187860501,0.349514563,0.165612242,79,0.310573185,0.169108032,0.00451776,3,460, yes
344,39, random_walk ,2,0,0,250,4,300,0.1,0.1,0.994223163,100,1,0.01,10,9,10,0,0,0,0,0,0.65,1.357786628,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,1,37.5, yes
345,40, random_walk ,2,0,5.35E-05,200,10,250,0.1,0.1,0.983164341,500,50,1,6,8,10,0,0,0.064504677,0,0,8.84375,2.252946167,10,0, nan , nan , nan , nan , nan , nan , nan , nan ,4.5,102, yes
346,40, random_walk ,2,0,4.75E-05,200,10,250,0.1,0.1,0.983164341,500,50,0.75,6,8,10,0,0,0.527765033,0,0,8.166666667,2.259656174,10,0, nan , nan , nan , nan , nan , nan , nan , nan ,9.5,87, yes
347,40, random_walk ,2,0,0,200,10,250,0.1,0.1,0.983164341,500,10,0.5,6,8,10,0,0,0.620779655,3.5625,0,9.395833333,2.257476199,10,0, nan , nan , nan , nan , nan , nan , nan , nan ,6.5,107.5, yes
348,40, random_walk ,2,1.5,0.120510563,200,10,250,0.1,0.1,0.983164341,500,4,0.25,6,8,10,11.5,0,3.935861038,15.08333333,26.0975976,15.58333333,2.274586381,10,3.5,0.6941,0.715222822,0.35,0.581775148,6.5,0.600244491,0.157487939,0.006222961,3.5,165.5, yes
349,40, random_walk ,2,7.5,0.849673561,200,10,250,0.1,0.1,0.983164341,500,4,0.1,6,8,10,29,0,21.04603818,0,93.40060674,26.39583333,2.287596307,10,2,0.68595,0.608864763,0.283783784,0.051862673,28,0.353553391,0.883899943,0.013227993,11.5,274.5, yes
350,40, random_walk ,2,4.5,0.422510145,200,10,250,0.1,0.1,0.983164341,500,1,0.075,6,8,10,46,0,25.40927302,0,75.17462247,26.17708333,2.291677442,10,4,0.6376,0.562423866,0.045454545,0.546454527,29.5,0.50250695,0.080011529,0.003886817,9,290, yes
351,40, random_walk ,2,40.5,3.396022938,200,10,250,0.1,0.1,0.983164341,500,1,0.05,6,8,10,385,0,41.27191162,0,109.1585808,32.66666667,2.289003141,10,10,0.39975,0.281431085,0.519823789,0.735057217,158.5,1.334357861,0.255389364,0.006317729,5,349.5, yes
352,40, random_walk ,2,0,2.24E-05,200,10,250,0.1,0.1,0.983164341,500,1,0.025,6,8,10,0,0,0,0,0,15.67708333,2.287699209,10,0, nan , nan , nan , nan , nan , nan , nan , nan ,1,175, yes
353,40, random_walk ,2,0,3.57E-05,200,10,250,0.1,0.1,0.983164341,500,1,0.01,6,8,10,0,0,0,0,0,1.479166667,1.831020481,7,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,18, yes
354,41, fluid ,2,0,0,250,10,150,0.1,0.1,0.95922561,1000,50,1,10,7,10,0,0,5.267472286,6.592105263,0,46.05,2.299301657,10,0, nan , nan , nan , nan , nan , nan , nan , nan ,5.5,729, yes
355,41, fluid ,2,0,5.45E-05,250,10,150,0.1,0.1,0.95922561,1000,50,0.75,10,7,10,0,0,7.624083132,6.75,0,47.2,2.298200831,10,0, nan , nan , nan , nan , nan , nan , nan , nan ,8,740.5, yes
356,41, fluid ,2,0.5,0.066581921,250,10,150,0.1,0.1,0.95922561,1000,10,0.5,10,7,10,29,0,10.77134168,10.44090909,23.0206252,51.71428571,2.297428599,10,6,0.6671,0.607293946,1.4,0.576518334,9,0.287717914,0.082064464,0.004463747,5.5,801.5, yes
357,41, fluid ,2,40,2.894957224,250,10,150,0.1,0.1,0.95922561,1000,4,0.25,10,7,10,447.5,0,17.64135321,17.8,30.92355986,48.13571429,2.299592974,10,24.5,0.30385,0.272446093,0.142076503,0.845337383,128.5,2.547329587,0.084178389,0.003123356,5,764, yes
358,41, fluid ,2,183.5,19.83317163,250,10,150,0.1,0.1,0.95922561,1000,4,0.1,10,7,10,1340,0,32.350823,65.875,91.01512249,29.02857143,2.291691086,10,30.5,0.19615,0.222186358,0.02192792,0.593811072,990.5,3.947869646,0.735564161,0.011836583,5,468, yes
359,41, fluid ,2,111,14.23103198,250,10,150,0.1,0.1,0.95922561,1000,1,0.075,10,7,10,846.5,0,33.39754244,32.5,61.91481919,27.1,2.294491619,10,17,0.1083,0.167641231,0.179153094,0.336054919,577.5,3.022562528,0.392738059,0.007004399,0.5,409.5, yes
360,41, fluid ,2,78.5,3.623805961,250,10,150,0.1,0.1,0.95922561,1000,1,0.05,10,7,10,1475,0,31.35161433,32.5,56.46650612,19.96428571,2.286579936,10,13,0.17745,0.208385786,0.036353255,0.357633966,1342,3.001469862,0.087876565,0.002267441,8,332.5, yes
361,41, fluid ,2,99.5,4.478148581,250,10,150,0.1,0.1,0.95922561,1000,1,0.025,10,7,10,1628,0,58.93253968,0,119.7752335,24.22142857,2.287956177,10,5.5,0.3313,0.185408605,0.035655332,0.049076221,1618,1.237436609,0.102241912,0.001707214,2.5,359.5, yes
362,41, fluid ,2,0,0,250,10,150,0.1,0.1,0.95922561,1000,1,0.01,10,7,10,0,0,0,0,0,4.507142857,2.219610679,10,0, nan , nan , nan , nan , nan , nan , nan , nan ,1,64.5, yes
363,42, fluid ,2,0,0,250,4,200,0.1,0.1,0.901455323,1000,50,1,8,9,10,0,0,4.7968766,4.681818182,0,14.74305556,1.385073194,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,3.5,699, yes
364,42, fluid ,2,0,0,250,4,200,0.1,0.1,0.901455323,1000,50,0.75,8,9,10,0,0,6.621131435,7.183333333,0,13.59027778,1.3832276,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,6.5,668, yes
365,42, fluid ,2,0,0.039594621,250,4,200,0.1,0.1,0.901455323,1000,10,0.5,8,9,10,17,0,9.485546814,9.781818182,22.63896506,13.78472222,1.384902742,4,3.5,0.5293,0.527605679,0,0.730103806,12,0.859218416,0.060235149,0.002123509,2.5,674, yes
366,42, fluid ,2,35.5,3.897027994,250,4,200,0.1,0.1,0.901455323,1000,4,0.25,8,9,10,381,0,16.06643288,22.625,31.19816805,14.61111111,1.385781216,4,24,0.25935,0.301091845,0.139784946,0.837014094,109,2.426482459,0.166197255,0.005974151,8.5,713.5, yes
367,42, fluid ,2,125,11.41708896,250,4,200,0.1,0.1,0.901455323,1000,4,0.1,8,9,10,965,0,29.77889273,29,96.77231984,8.694444444,1.383930531,4,25.5,0.10565,0.216024187,0.227582846,0.49778549,662.5,4.409389023,0.463312423,0.011648142,7.5,412.5, yes
368,42, fluid ,2,137.5,8.871936071,250,4,200,0.1,0.1,0.901455323,1000,1,0.075,8,9,10,1685.5,0,20.58761682,24,43.41591552,4.180555556,1.382482437,4,31.5,0.3002,0.296772447,0.006966434,0.861138377,467.5,2.661516489,0.146191392,0.003886092,2,207, yes
369,42, fluid ,2,159,11.86959468,250,4,200,0.1,0.1,0.901455323,1000,1,0.05,8,9,10,1778.5,0,39.67328619,0,92.26254423,7.534722222,1.384034162,4,22,0.122,0.132850003,0.185457129,0.626524567,1002.5,3.477982246,0.098789299,0.004212373,4,361, yes
370,42, fluid ,2,100.5,7.168456579,250,4,200,0.1,0.1,0.901455323,1000,1,0.025,8,9,10,1259.5,0,52.04608586,0,88.9390859,5.611111111,1.377148663,4,11,0.40255,0.313891131,0.004025765,0.481508974,904,1.627966698,0.060735459,0.002490708,1.5,270.5, yes
371,42, fluid ,2,0,5.45E-05,250,4,200,0.1,0.1,0.901455323,1000,1,0.01,8,9,10,0,0,0,0,0,1.604166667,1.368518043,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,2,89.5, yes
372,43, random_walk ,2,0,0,300,10,150,0.1,0.1,0.92077567,100,50,1,7,5,10,0,0,0.020321361,1.138888889,0,21.54285714,2.279329674,10,0, nan , nan , nan , nan , nan , nan , nan , nan ,3,162, yes
373,43, random_walk ,2,0,7.65E-05,300,10,150,0.1,0.1,0.92077567,100,50,0.75,7,5,10,0,0,0.382078359,0,0,20.91428571,2.2587481,10,0, nan , nan , nan , nan , nan , nan , nan , nan ,4.5,146.5, yes
374,43, random_walk ,2,0.5,0.003940752,300,10,150,0.1,0.1,0.92077567,100,10,0.5,7,5,10,2,0,0.651794982,9.416666667,23.0875,13.14285714,2.268262453,10,1.5,0.95,0.961949055,1,0.222222222,1.5,0,0.08839033,0.001848803,5.5,104, yes
375,43, random_walk ,2,0,0.00014347,300,10,150,0.1,0.1,0.92077567,100,4,0.25,7,5,10,0,0,0,0,0,17.35714286,2.277220821,10,0, nan , nan , nan , nan , nan , nan , nan , nan ,3.5,146.5, yes
376,43, random_walk ,2,26,2.471513747,300,10,150,0.1,0.1,0.92077567,100,4,0.1,7,5,10,185.5,0,13.06018121,27.6,115.0355239,47.57142857,2.290871954,10,3.5,0.38565,0.205577439,0.050595238,0.11435693,169.5,0.747963722,0.121920633,0.003858388,8,366, yes
377,43, random_walk ,2,32.5,5.402611536,300,10,150,0.1,0.1,0.92077567,100,1,0.075,7,5,10,123.5,0,16.56879265,0,101.6778669,26.27142857,2.273826186,10,7.5,0.17465,0.244689631,0.277777778,0.209514499,109,2.119187333,0.820871299,0.015963642,14,207.5, yes
378,43, random_walk ,2,95,8.665477143,300,10,150,0.1,0.1,0.92077567,100,1,0.05,7,5,10,791,0,26.54818991,0,106.6261789,72.75714286,2.295223052,10,9.5,0.11635,0.157657674,0.620262391,0.092654434,753,2.569526872,0.10973856,0.002229138,5,561.5, yes
379,43, random_walk ,2,0,5.27E-05,300,10,150,0.1,0.1,0.92077567,100,1,0.025,7,5,10,0,0,0,0,0,27.24285714,2.293386852,10,0, nan , nan , nan , nan , nan , nan , nan , nan ,1,209.5, yes
380,43, random_walk ,2,0,8.12E-05,300,10,150,0.1,0.1,0.92077567,100,1,0.01,7,5,10,0,0,0,0,0,7.014285714,2.212918459,10,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,53, yes
381,44, random_walk ,2,0,0.000706203,250,4,100,0.1,0.1,0.971720498,1000,50,1,8,6,10,0.5,0,0.125808758,2.442307692,31.36131657,3.854166667,1.37050067,4,0.5,1,1,0,0,1,0,0.029418006,0.001724733,3.5,129, yes
382,44, random_walk ,2,0,0.000195818,250,4,100,0.1,0.1,0.971720498,1000,50,0.75,8,6,10,0,0,0.417932161,2.86,0,3.59375,1.359223835,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,10,117.5, yes
383,44, random_walk ,2,0,0.001192102,250,4,100,0.1,0.1,0.971720498,1000,10,0.5,8,6,10,1,0,0.825052084,12.15151515,20.94904306,2.927083333,1.372689516,4,0.5,1,1,0,0,2,0,0.053663996,0.001127279,4,98.5, yes
384,44, random_walk ,2,0.5,0.016545559,250,4,100,0.1,0.1,0.971720498,1000,4,0.25,8,6,10,9,0,3.547312599,13.3,23.29376499,4.385416667,1.379282115,4,4,0.701,0.781914009,0.8,0.609940828,5,0.360759976,0.068403823,0.001533603,5,134, yes
385,44, random_walk ,2,16,1.38104937,250,4,100,0.1,0.1,0.971720498,1000,4,0.1,8,6,10,149,0,19.18930326,55,75.10567352,7.375,1.377807087,4,4.5,0.5982,0.581913187,0.031835206,0.400473289,118,0.963046427,0.079657947,0.003197243,5,232, yes
386,44, random_walk ,2,8.5,0.779619836,250,4,100,0.1,0.1,0.971720498,1000,1,0.075,8,6,10,90,0,26.75076307,0,89.58312186,8.114583333,1.382525329,4,7.5,0.3552,0.312535516,0.470149254,0.589696246,52,1.633854878,0.084166748,0.001981204,7,265.5, yes
387,44, random_walk ,2,13.5,1.430707658,250,4,100,0.1,0.1,0.971720498,1000,1,0.05,8,6,10,125,0,39.89371042,0,103.8017664,16.65625,1.38511188,4,9.5,0.5076,0.529220761,0.16015625,0.792040527,40.5,1.145170875,0.071735549,0.002905964,4,529.5, yes
388,44, random_walk ,2,0,0.000104439,250,4,100,0.1,0.1,0.971720498,1000,1,0.025,8,6,10,0,0,0,0,0,7.541666667,1.382796763,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,1,228, yes
389,44, random_walk ,2,0,8.36E-05,250,4,100,0.1,0.1,0.971720498,1000,1,0.01,8,6,10,0,0,0,0,0,3.041666667,1.371516233,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,104.5, yes
390,45, random_walk ,2,0,5.64E-05,250,8,150,0.1,0.1,0.975067661,100,50,1,7,7,10,0,0,0.164040707,0,0,10.32653061,2.054598576,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,2.5,136.5, yes
391,45, random_walk ,2,0,5.67E-05,250,8,150,0.1,0.1,0.975067661,100,50,0.75,7,7,10,0,0,0.138840104,0,0,6.744897959,2.034882455,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,3.5,97.5, yes
392,45, random_walk ,2,0,0.000373457,250,8,150,0.1,0.1,0.975067661,100,10,0.5,7,7,10,0,0,0.437424133,0,0,7.795918367,2.018193008,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,9.5,104, yes
393,45, random_walk ,2,0,0.011810753,250,8,150,0.1,0.1,0.975067661,100,4,0.25,7,7,10,5,0,3.43732112,22.7,29.89836449,17.19387755,2.07252393,8,1.5,0.86765,0.857432792,0.4,0.16,4.5,0,0.073991649,0.003141724,5.5,248.5, yes
394,45, random_walk ,2,13,1.093148533,250,8,150,0.1,0.1,0.975067661,100,4,0.1,7,7,10,117.5,0,14.75152123,0,109.6168317,17.74489796,2.053472831,8,4,0.58315,0.259324801,0.215384615,0.570828671,59.5,0.106386638,0.092593253,0.004302488,12,243, yes
395,45, random_walk ,2,0,0,250,8,150,0.1,0.1,0.975067661,100,1,0.075,7,7,10,0,0,0,0,0,21.96938776,2.065683939,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,4,291, yes
396,45, random_walk ,2,0,3.71E-05,250,8,150,0.1,0.1,0.975067661,100,1,0.05,7,7,10,0,0,0,0,0,14.24489796,2.073242742,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,1,201.5, yes
397,45, random_walk ,2,0,0.000126912,250,8,150,0.1,0.1,0.975067661,100,1,0.025,7,7,10,0,0,0,0,0,13.41836735,2.050251854,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,3,192.5, yes
398,45, random_walk ,2,0,9.42E-05,250,8,150,0.1,0.1,0.975067661,100,1,0.01,7,7,10,0,0,0,0,0,0.928571429,1.516769752,5,0, nan , nan , nan , nan , nan , nan , nan , nan ,1,15.5, yes
399,46, random_walk ,2,0,0,150,8,300,0.1,0.1,0.996288842,1000,50,1,8,9,10,0,0,0.125441696,6.314102564,0,3.881944444,2.042548629,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,3,87, yes
400,46, random_walk ,2,0,0.000202415,150,8,300,0.1,0.1,0.996288842,1000,50,0.75,8,9,10,0,0,0.509802932,0,0,4.159722222,2.053990755,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,9,92.5, yes
401,46, random_walk ,2,0,1.78E-05,150,8,300,0.1,0.1,0.996288842,1000,10,0.5,8,9,10,0,0,0,0,0,3.826388889,2.026883942,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,8.5,91, yes
402,46, random_walk ,2,9.5,1.030594893,150,8,300,0.1,0.1,0.996288842,1000,4,0.25,8,9,10,42.5,0,4.891392372,12.3,26.18934955,5.444444444,2.062251152,8,5,0.34255,0.407829693,1.764705882,0.343858131,36,1.452239212,0.476269011,0.015095319,5.5,108.5, yes
403,46, random_walk ,2,14.5,0.925503491,150,8,300,0.1,0.1,0.996288842,1000,4,0.1,8,9,10,104.5,0,26.57905109,48.16666667,74.42353382,12.4375,2.065217799,8,5.5,0.61905,0.352552164,0.113013699,0.696975294,42,0.50049141,0.075142689,0.003194395,7.5,254.5, yes
404,46, random_walk ,2,7,0.645491099,150,8,300,0.1,0.1,0.996288842,1000,1,0.075,8,9,10,37,0,41.4109113,0,78.14836032,10.54166667,2.074920624,8,2.5,0.70045,0.647708524,1.7,0.360654984,30,0.344976692,0.344212215,0.017565342,3,219.5, yes
405,46, random_walk ,2,47.5,4.779407888,150,8,300,0.1,0.1,0.996288842,1000,1,0.05,8,9,10,352,0,29.82335185,0,105.4819657,9.319444444,2.05338225,8,7.5,0.1683,0.15811147,0.440828402,0.177759932,315.5,2.104945017,0.780180109,0.012199303,6,197.5, yes
406,46, random_walk ,2,15,0.529696554,150,8,300,0.1,0.1,0.996288842,1000,1,0.025,8,9,10,168.5,0,42.11213235,0,105.2864613,13.01388889,2.066666025,8,2,0.5405,0.236315026,0.645833333,0.074884514,162,0,0.091803137,0.001332655,5,271, yes
407,46, random_walk ,2,32,2.160056327,150,8,300,0.1,0.1,0.996288842,1000,1,0.01,8,9,10,559.5,0,47.94565217,0,103.7510822,4.916666667,2.047083359,8,3.5,0.30365,0.119830967,0.028882576,0.034768188,556.5,0.930902265,0.091911848,0.002243378,0.5,99, yes
408,47, fluid ,2,0,0,250,8,200,0.1,0.1,0.987242571,1000,50,1,7,9,10,0,0,3.785433739,4.230769231,0,28.38095238,2.065133005,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,4,498.5, yes
409,47, fluid ,2,0,0,250,8,200,0.1,0.1,0.987242571,1000,50,0.75,7,9,10,0,0,5.043349573,5.942307692,0,28.03968254,2.074395336,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,5.5,487.5, yes
410,47, fluid ,2,0,0.015184227,250,8,200,0.1,0.1,0.987242571,1000,10,0.5,7,9,10,11,0,7.137748051,5.75,15.19356207,27.05555556,2.074108229,8,3.5,0.5402,0.612946092,0,0.73553719,9,1.123562366,0.081559062,0.004359307,5.5,494, yes
411,47, fluid ,2,4.5,0.669665733,250,8,200,0.1,0.1,0.987242571,1000,4,0.25,7,9,10,41.5,0,12.62263475,14.325,23.84832705,26.5952381,2.066035812,8,8,0.67665,0.723590485,2.6,0.405654175,15.5,0.946739264,0.182723266,0.005543945,1,478.5, yes
412,47, fluid ,2,140,15.05146672,250,8,200,0.1,0.1,0.987242571,1000,4,0.1,7,9,10,812.5,0,16.83243573,35.5,63.03124093,15.20634921,2.070671264,8,25,0.10645,0.198450477,0.240939597,0.543471047,477,3.533197081,0.805748287,0.016499235,2,267, yes
413,47, fluid ,2,62.5,7.938987516,250,8,200,0.1,0.1,0.987242571,1000,1,0.075,7,9,10,477.5,0,19.68458781,15,30.7589876,14.38888889,2.062529341,8,24,0.14705,0.231620931,0.231160896,0.716561639,237,3.859525749,0.109361345,0.004270747,1.5,251.5, yes
414,47, fluid ,2,0,0.000255262,250,8,200,0.1,0.1,0.987242571,1000,1,0.05,7,9,10,0,0,35.41788321,0,0,21.56349206,2.073055823,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,3,383.5, yes
415,47, fluid ,2,35,3.647939104,250,8,200,0.1,0.1,0.987242571,1000,1,0.025,7,9,10,344.5,0,31.59767299,0,104.3010807,7.73015873,2.061530092,8,9,0.2871,0.155801666,0.140661939,0.497089521,224.5,1.71630164,0.674511051,0.010271472,3,137.5, yes
416,47, fluid ,2,0,0,250,8,200,0.1,0.1,0.987242571,1000,1,0.01,7,9,10,0,0,0,0,0,2.706349206,1.956904486,8,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,41.5, yes
417,48, fluid ,2,0,0,250,4,300,0.1,0.1,0.927160686,1000,50,1,6,5,10,0,0,3.166789638,2.466666667,0,19.63333333,1.381957302,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,3,416, yes
418,48, fluid ,2,0,0.000236847,250,4,300,0.1,0.1,0.927160686,1000,50,0.75,6,5,10,0,0,4.125304317,4.5,0,20.56666667,1.382634948,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,3,399.5, yes
419,48, fluid ,2,0,0.013656419,250,4,300,0.1,0.1,0.927160686,1000,10,0.5,6,5,10,4.5,0,5.704330609,6.316666667,10.67855737,19.8,1.383819773,4,3,0.7941,0.879204329,0,0.790123457,3,1.122263436,0.062391111,0.003039135,2.5,387, yes
420,48, fluid ,2,9.5,1.028510235,250,4,300,0.1,0.1,0.927160686,1000,4,0.25,6,5,10,96.5,0,10.10216404,16,18.23058603,17.56666667,1.380870128,4,13.5,0.6064,0.600678061,0.875,0.775533576,18,0.943143369,0.351201728,0.012671354,7.5,361.5, yes
421,48, fluid ,2,44,4.658845717,250,4,300,0.1,0.1,0.927160686,1000,4,0.1,6,5,10,323.5,0,23.81793788,19.625,51.40169339,16.98333333,1.383289939,4,8,0.50735,0.52284016,0.808823529,0.483994808,197.5,1.167863743,0.110182229,0.005438487,2.5,340.5, yes
422,48, fluid ,2,70,4.516092156,250,4,300,0.1,0.1,0.927160686,1000,1,0.075,6,5,10,533,0,12.64804084,14,25.53614729,8.05,1.371056526,4,34,0.2545,0.352435928,0.036989796,0.864125347,150,3.084076209,0.287123935,0.009548303,1.5,174, yes
423,48, fluid ,2,65.5,7.241633039,250,4,300,0.1,0.1,0.927160686,1000,1,0.05,6,5,10,434,0,15.27397243,66.5,74.2043906,4.716666667,1.37864103,4,21.5,0.2326,0.233543047,0.104026846,0.755109413,169,2.561592187,0.541572362,0.015991986,1,97.5, yes
424,48, fluid ,2,29.5,4.002619744,250,4,300,0.1,0.1,0.927160686,1000,1,0.025,6,5,10,250,0,25.25472488,0,109.1658406,5.55,1.376412352,4,6,0.34605,0.158227863,0.305769231,0.498532832,150,0.968007374,0.767952399,0.01941556,1,108.5, yes
425,48, fluid ,2,0,9.65E-06,250,4,300,0.1,0.1,0.927160686,1000,1,0.01,6,5,10,0,0,0,0,0,3.183333333,1.368898933,4,0, nan , nan , nan , nan , nan , nan , nan , nan ,0,60.5, yes
