RowID, sim, FlowRate, Width, Height, Viscosity, N, immigration.rate, particle.tau, cell.tau, resource.concentration, shannons.resource.diversity, resource.richness, S, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, avg.per.capita.growth, avg.per.capita.maint
481,53,0.25,10,10,0.84,36,6,17.3,10.20833333,96.92478053,0,1,12,0.519230769,0.722533585,0.333333333,0.863492063,12,2.431799334,1.040448108,4.494156015
482,53,0.1,10,10,0.84,66,6,31.9,33.59649123,72.34069745,0,1,26,0.27555668,0.64135449,0.303030303,0.873659674,20,3.283361448,0.912261966,3.42031909
483,53,0.075,10,10,0.84,41,6,64.5,52.01923077,72.37527511,0,1,15,0.377328844,0.580045196,0.317073171,0.843902439,13,1.92228526,0.886777613,3.222560578
484,53,0.05,10,10,0.84,41,6,91.7,48.67307692,83.39511753,0,1,15,0.268745004,0.604726898,0.463414634,0.770731707,19,3.098642243,1.008211652,3.641910502
485,53,0.025,10,10,0.84,31,6,93.7,55.7,124.4415754,0,1,15,0.520867209,0.721556725,0.258064516,0.901075269,8,1.962165234,0.75240439,2.429140914
486,53,0.01,10,10,0.84,4,6,643.9,89.6984127,149.8043829,0,1,1,0,0,1,0,4,0,0,0
487,54,1,10,10,0.84,65,5,3.9,10.4,590.1184441,1.607522008,5,34,0.421236291,0.749229937,0.2,0.944711538,13,3.701558401,0.461897182,5.162933232
488,54,0.75,10,10,0.84,65,5,10.2,13.93548387,745.3593354,1.608069886,5,26,0.411392405,0.651454449,0.2,0.920673077,13,2.282596594,0.563256893,6.085996662
489,54,0.5,10,10,0.84,59,5,12.63636364,19,471.0839516,1.608782946,5,29,0.3459207,0.737076556,0.254237288,0.915838691,15,3.734959533,0.473897622,5.027699365
490,54,0.25,10,10,0.84,65,5,11.7,19.85714286,319.6991113,1.607889254,5,27,0.359727544,0.651632372,0.230769231,0.911057692,15,2.775466422,0.643966686,5.850025277
491,54,0.1,10,10,0.84,50,5,60,46.58139535,410.4229169,1.60418392,5,14,0.433425798,0.548579389,0.32,0.852244898,16,1.990452058,0.769491831,7.475885476
492,54,0.075,10,10,0.84,42,5,55,35.51923077,354.4644439,1.603994682,5,13,0.600408441,0.617993156,0.238095238,0.893147503,10,1.16090354,1.020940676,7.122521943
493,54,0.05,10,10,0.84,47,5,58.1,73.44680851,183.8074763,1.599941344,5,15,0.380534022,0.563687559,0.319148936,0.842738205,15,2.011759408,0.961077099,6.464701669
494,54,0.025,10,10,0.84,22,5,114.3,92.69565217,224.7175416,1.603964404,5,10,0.672222222,0.784928517,0.272727273,0.891774892,6,1.48282963,0.635800487,4.802707633
495,54,0.01,10,10,0.84,9,5,536.5,95.79775281,435.2907426,1.608864425,5,5,0.704347826,0.81008738,0.444444444,0.805555556,4,1.150049336,0.516996622,2.469711137
496,55,1,10,10,0.84,62,4,5,11.15384615,2860.833614,1.608589947,5,23,0.401755853,0.607246383,0.193548387,0.906398731,12,1.88956594,1.022742266,5.867695671
497,55,0.75,10,10,0.84,80,4,5.9,11.46153846,2195.428409,1.607030198,5,26,0.274725275,0.606708568,0.25,0.870886076,20,2.949977627,1.164345062,7.093072548
498,55,0.5,10,10,0.84,116,4,10.6,12.82142857,2087.898063,1.60925505,5,30,0.212575039,0.508094771,0.336206897,0.850524738,39,3.686087607,1.529420078,9.685801923
499,55,0.25,10,10,0.84,168,4,17.3,17.90178571,625.7700662,1.584745055,5,16,0.316696589,0.345099056,0.380952381,0.807456516,64,2.58124747,3.990814038,26.72193488
500,55,0.1,10,10,0.84,149,4,55.3,47.32666667,550.4394746,1.599565936,5,21,0.344473925,0.359410924,0.288590604,0.867585707,43,2.375037838,2.211821182,11.84952542
501,55,0.075,10,10,0.84,148,4,61.3,56.3258427,910.0706483,1.606000216,5,16,0.236442142,0.400131546,0.472972973,0.740669241,70,3.013278093,3.84385531,26.21980393
502,55,0.05,10,10,0.84,101,4,57.63636364,62.97560976,692.3559699,1.59638739,5,10,0.321696626,0.257182051,0.435643564,0.696039604,44,1.297693425,4.474452853,15.43361378
503,55,0.025,10,10,0.84,77,4,179.8,161.5285714,209.6447714,1.593349662,5,8,0.377932177,0.413114974,0.506493506,0.678058783,39,1.606908327,3.753002214,18.93906697
504,55,0.01,10,10,0.84,49,4,359,329.2561576,460.6379989,1.603647386,5,11,0.516011176,0.645162266,0.346938776,0.840986395,17,2.120423743,1.787055245,6.584676864
505,56,1,10,10,0.84,15,1,6.3,11.6,2476.349995,0,1,10,0.608108108,0.841614211,0.333333333,0.895238095,5,2.405455279,0.52278004,3.753226698
506,56,0.75,10,10,0.84,39,1,9.2,10,1952.159746,0,1,11,0.441765902,0.5037466,0.333333333,0.81511471,13,1.301445803,1.607442397,10.18140022
507,56,0.5,10,10,0.84,31,1,11.7,10.6,1663.212561,0,1,13,0.322808196,0.663406623,0.451612903,0.787096774,14,2.888900473,0.912102819,5.34063506
508,56,0.25,10,10,0.84,18,1,18.9,17.5,654.8273024,0,1,8,0.50625,0.730578023,0.444444444,0.797385621,8,2.07642805,0.913053525,6.602002578
509,56,0.1,10,10,0.84,106,1,50.8,43.15384615,656.6433442,0,1,7,0.325586786,0.214318503,0.575471698,0.566576819,61,1.25972247,6.859132137,49.55847205
510,56,0.075,10,10,0.84,97,1,69.5,55.72289157,713.1800602,0,1,7,0.396151741,0.236559969,0.505154639,0.64604811,49,1.073793465,5.374344034,34.57479949
511,56,0.05,10,10,0.84,45,1,88.8,59.52941176,850.0671397,0,1,9,0.544794189,0.491855399,0.311111111,0.814141414,14,0.782084635,1.824635591,9.798998823
512,56,0.025,10,10,0.84,74,1,187.5,153.5892857,862.9597604,0,1,5,0.456713928,0.430678701,0.621621622,0.569788967,46,1.260826774,4.455561405,25.13661682
513,56,0.01,10,10,0.84,158,1,576.3,269.5671642,685.8794611,0,1,4,0.839973082,0.715368544,0.329113924,0.706845118,52,-1.074759114,12.86671391,75.75940963
514,57,1,10,10,0.84,114,8,5.454545455,10.2,1596.129912,1.943108285,7,50,0.329012658,0.678478407,0.175438596,0.947523676,20,3.858542734,0.631043545,5.637704057
515,57,0.75,10,10,0.84,100,8,7.727272727,13.42553191,1673.591509,1.942536291,7,38,0.306710833,0.64917449,0.22,0.923434343,22,3.698077943,0.759211396,6.237085236
516,57,0.5,10,10,0.84,117,8,10.7,15.54385965,1509.097899,1.942361542,7,30,0.424465116,0.536329314,0.145299145,0.929413498,17,1.786185243,1.312469389,8.374564045
517,57,0.25,10,10,0.84,111,8,22.7,16.1627907,928.8233415,1.943861488,7,31,0.324980877,0.528284032,0.225225225,0.908927109,25,2.711562938,1.181645765,7.192741083
518,57,0.1,10,10,0.84,228,8,48.1,57.47385621,191.3017865,1.928116357,7,35,0.208662144,0.41306656,0.324561404,0.866875338,74,4.389072263,2.20061649,10.75347214
519,57,0.075,10,10,0.84,233,8,53.5,57.06896552,80.77276514,1.940662428,7,26,0.160605989,0.391053997,0.446351931,0.763800503,104,3.933561632,2.922960995,13.29154686
520,57,0.05,10,10,0.84,211,8,86.7,63.08536585,361.9113994,1.935821821,7,21,0.236164378,0.380930475,0.393364929,0.802166554,83,3.201041588,3.486212035,19.10127882
521,57,0.025,10,10,0.84,108,8,120.3,30.04444444,482.3665005,1.942014357,7,16,0.261103152,0.346731725,0.388888889,0.767739702,42,2.203304187,2.120932546,9.278551656
522,57,0.01,10,10,0.84,90,8,359.3,57.58490566,456.4838527,1.93387506,7,9,0.190033784,0.330127622,0.755555556,0.419975031,68,2.413870737,3.017896929,12.90317981
523,58,1,10,10,0.84,86,6,3.8,11.06896552,395.3289451,1.096684084,3,30,0.308939014,0.593065931,0.23255814,0.902599179,20,2.898282877,0.809357496,8.079874596
524,58,0.75,10,10,0.84,73,6,5.545454545,12.64,340.9921939,1.098106222,3,29,0.388496027,0.650436573,0.191780822,0.923896499,14,2.483034956,0.685796402,6.690930171
525,58,0.5,10,10,0.84,44,6,14.6,12.28571429,349.1298505,1.095533974,3,28,0.705539359,0.85153893,0.113636364,0.971458774,5,1.956140501,0.487760352,4.087739025
526,58,0.25,10,10,0.84,37,6,21.7,25.64285714,230.5451152,1.093259214,3,19,0.533723197,0.746409818,0.216216216,0.926426426,8,2.172742739,0.630953069,4.606850188
527,58,0.1,10,10,0.84,24,6,57.4,37.18181818,133.2446003,1.08725075,3,11,0.368758003,0.689215914,0.458333333,0.786231884,11,2.630339017,0.706006514,4.672931545
528,58,0.075,10,10,0.84,68,6,52.9,38.94,131.9814859,1.074182277,3,17,0.251851852,0.56981393,0.455882353,0.777875329,31,3.495210779,1.284283493,9.404578015
529,58,0.05,10,10,0.84,28,6,76.1,22.65277778,200.5980117,1.094616829,3,11,0.475151515,0.635119855,0.321428571,0.838624339,9,1.573424374,0.899124143,4.6559911
530,58,0.025,10,10,0.84,16,6,199.9,57.87022901,192.6077057,1.096190522,3,6,0.666666667,0.680625852,0.375,0.8,6,0.635291249,0.869346934,4.994714863
531,58,0.01,10,10,0.84,7,6,483.9,34.65263158,214.0743858,1.09703371,3,6,0.907407407,0.957581513,0.285714286,0.952380952,2,1.788854382,0.314535096,2.77409617
532,59,1,10,10,0.84,12,1,4.8,5,226.4141176,2.073450969,8,8,0.692307692,0.854437113,0.333333333,0.893939394,4,1.875,0.393576927,3.457674103
533,59,0.75,10,10,0.84,15,1,7.8,12,189.9493086,2.061736598,8,8,0.654069767,0.783423435,0.333333333,0.866666667,5,1.409712815,0.5190989,3.182497401
534,59,0.5,10,10,0.84,13,1,9.5,14,221.878317,2.065421757,8,11,0.903743316,0.95457653,0.153846154,0.974358974,2,1.649915823,0.280867018,3.25763518
536,59,0.1,10,10,0.84,6,1,33.9,38.53846154,218.3072756,2.072834539,8,2,0.692307692,0.634155693,0.833333333,0.333333333,5,0,0.652257714,4.033317819
537,59,0.075,10,10,0.84,6,1,60.7,29.63157895,153.0876763,2.061599476,8,4,0.75,0.858317568,0.5,0.8,3,1.154700538,0.333532346,2.24778013
538,59,0.05,10,10,0.84,1,1,65.6,22.44444444,104.9422484,2.008723614,8,1,0,0,1,0,1,0,0,0
539,59,0.025,10,10,0.84,1,1,144.8,41.75,224.8588661,2.073083833,8,1,0,0,1,0,1,0,0,0
540,59,0.01,10,10,0.84,0,1,439.7,26.125,137.7983034,2.056304971,8,0,0,0,0,0,0,0,0,0
541,60,1,10,10,0.84,41,3,6.083333333,10.48,684.2209604,1.097713565,3,20,0.459289617,0.719526239,0.243902439,0.913414634,10,2.526894709,0.542928484,4.398021515
542,60,0.75,10,10,0.84,34,3,5.090909091,12.81818182,671.2241186,1.098523674,3,19,0.490662139,0.790838829,0.264705882,0.919786096,9,3.231140782,0.514611092,3.291858729
543,60,0.5,10,10,0.84,47,3,12.3,16.17391304,401.5858828,1.095785843,3,18,0.377606838,0.640481767,0.319148936,0.871415356,15,2.816816704,0.763622807,4.409683861
544,60,0.25,10,10,0.84,34,3,23.1,20.93181818,384.4890195,1.094428382,3,12,0.454402516,0.631633046,0.323529412,0.841354724,11,1.793036886,0.8732661,5.946234844
545,60,0.1,10,10,0.84,14,3,59.1,42.66666667,415.787894,1.095767026,3,7,0.736842105,0.781527833,0.285714286,0.868131868,4,0.501996016,0.484028945,2.89874809
546,60,0.075,10,10,0.84,44,3,62.8,54.23076923,231.7425979,1.097477952,3,10,0.667586207,0.542246347,0.227272727,0.869978858,10,0.206076663,1.240449898,5.792757664
547,60,0.05,10,10,0.84,29,3,82.8,34.68181818,364.2142182,1.098350114,3,11,0.499702911,0.656812522,0.344827586,0.84729064,10,1.911796799,0.823971979,2.814175128
548,60,0.025,10,10,0.84,19,3,167.2,117.5,238.445391,1.090878209,3,7,0.55453149,0.637779758,0.421052632,0.783625731,8,1.28661975,0.781042101,4.028029372
549,60,0.01,10,10,0.84,19,3,840.4,107.9615385,567.6403981,1.098264971,3,7,0.55453149,0.625278,0.368421053,0.783625731,7,0.929427865,0.612606913,2.907441036
550,61,1,10,10,0.84,110,8,7.5,10.88888889,3720.267471,1.097212991,3,42,0.2970054,0.648453937,0.227272727,0.928273561,25,4.257330596,0.665533097,6.44269086
551,61,0.75,10,10,0.84,108,8,7,14.17307692,2632.666799,1.098043315,3,34,0.295231346,0.571791258,0.240740741,0.90879197,26,3.309180058,0.886877906,8.075879149
552,61,0.5,10,10,0.84,168,8,12.1,13.44628099,4135.974389,1.09820388,3,41,0.298262671,0.513817316,0.178571429,0.923723981,30,2.797790986,1.103338687,9.908915527
553,61,0.25,10,10,0.84,214,8,22.36363636,16.675,1119.262513,1.096749451,3,29,0.268841065,0.341782304,0.257009346,0.875828178,55,2.484446844,2.275858146,16.25471056
554,61,0.1,10,10,0.84,212,8,39.2,15.18181818,861.804417,1.077452702,3,8,0.438084841,0.414122943,0.471698113,0.718054189,100,1.681897191,6.473277485,56.7624086
555,61,0.075,10,10,0.84,279,8,81.7,55.00478469,707.788321,1.095010943,3,20,0.221958939,0.341470922,0.437275986,0.77751992,122,3.51438198,3.883230641,20.31388144
556,61,0.05,10,10,0.84,384,8,89.6,94.15737705,141.2264877,1.089808957,3,28,0.149026139,0.302185184,0.416666667,0.762334095,160,3.460204533,3.557976806,21.88769918
557,61,0.025,10,10,0.84,159,8,203.7,102.9869281,304.099489,1.098522703,3,9,0.35134459,0.2702635,0.48427673,0.688082159,77,1.607522992,4.442611939,27.75072827
558,61,0.01,10,10,0.84,245,8,276.4,257.1018519,540.0305478,1.07732924,3,8,0.258327595,0.327646307,0.681632653,0.518233523,167,2.207774413,7.325915456,29.75302992
559,62,1,10,10,0.84,38,3,5.9,10,1572.291347,1.608377619,5,21,0.613945578,0.801682218,0.184210526,0.947368421,7,2.366963056,0.541529408,5.038963271
560,62,0.75,10,10,0.84,45,3,6.5,11.63157895,1486.629357,1.607800237,5,18,0.509049774,0.677957951,0.244444444,0.911111111,11,2.27491026,0.7510202,7.239386058
561,62,0.5,10,10,0.84,34,3,9.2,12,678.298391,1.600796462,5,16,0.602083333,0.725017749,0.176470588,0.923351159,6,1.334256419,0.639560163,6.955739835
562,62,0.25,10,10,0.84,87,3,15.1,19.43181818,954.5411197,1.604907767,5,15,0.288178184,0.400240876,0.425287356,0.777599572,37,2.640023278,1.64077499,14.13724138
563,62,0.1,10,10,0.84,126,3,48.2,45.83838384,936.1100878,1.600543493,5,13,0.595722326,0.356418416,0.182539683,0.87784127,23,0.354435743,3.422521809,28.00631778
564,62,0.075,10,10,0.84,43,3,65.9,30.08,989.7351802,1.59901659,5,8,0.461327345,0.416603487,0.418604651,0.746400886,18,1.136206605,1.840758493,15.6113415
565,62,0.05,10,10,0.84,153,3,148.8,112.622449,532.0119101,1.607246122,5,14,0.233758064,0.298502015,0.509803922,0.699002408,78,2.729625773,2.727756076,22.10858626
566,62,0.025,10,10,0.84,120,3,154.8,94.08695652,597.7219518,1.598974354,5,10,0.620155039,0.368773754,0.208333333,0.845798319,25,0.194850109,4.073130741,31.27928273
567,62,0.01,10,10,0.84,65,3,501.7,307.9813084,1170.351593,1.601018035,5,5,0.720375107,0.725310436,0.415384615,0.733653846,27,0.630129323,2.457370852,18.06032121
568,63,1,10,10,0.84,109,8,6.2,10.20454545,2336.042257,2.191636396,9,36,0.309304384,0.632761277,0.229357798,0.918620455,25,3.67963246,0.764319629,6.265680644
569,63,0.75,10,10,0.84,96,8,8.4,10.25,2090.925482,2.191144147,9,38,0.262474368,0.667841399,0.25,0.909210526,24,3.981577319,0.620840695,5.523515408
570,63,0.5,10,10,0.84,62,8,12.1,13.68292683,1520.386244,2.189673586,9,27,0.376641191,0.708649189,0.258064516,0.916446325,16,3.734953283,0.596243162,5.152531975
571,63,0.25,10,10,0.84,148,8,19,18.31034483,804.2290104,2.186804093,9,27,0.354261685,0.427834743,0.216216216,0.901544402,32,2.085989944,1.850208993,16.3616633
572,63,0.1,10,10,0.84,261,8,63.4,45.89224138,106.7234002,2.19247487,9,33,0.354381584,0.34445375,0.134099617,0.918007663,35,1.531646313,2.664305587,22.15927221
573,63,0.075,10,10,0.84,121,8,49.7,17.27272727,875.130927,2.189521951,9,18,0.438484576,0.401887722,0.231404959,0.880578512,28,1.450023396,2.268198798,17.47813138
574,63,0.05,10,10,0.84,65,8,93.2,48.34831461,600.8039984,2.18239271,9,19,0.187652676,0.531836125,0.476923077,0.730769231,31,3.202689442,0.830316358,4.485035361
575,63,0.025,10,10,0.84,128,8,117,130.8877551,442.4889741,2.180992089,9,10,0.552766532,0.350916687,0.28125,0.825541339,36,0.655829635,4.16334463,22.03410834
576,63,0.01,10,10,0.84,73,8,583.1,316.2782609,711.5932097,2.193794691,9,6,0.427619965,0.583458612,0.589041096,0.618721461,43,1.63966607,3.252868995,15.01923329
577,64,1,10,10,0.84,141,9,6,11.68627451,2896.931783,1.944286989,7,46,0.298271672,0.642560545,0.219858156,0.933738602,31,4.745914852,0.884102639,8.45140393
578,64,0.75,10,10,0.84,127,9,8.8,11.2195122,2654.718927,1.942877703,7,41,0.278802441,0.608578409,0.236220472,0.91976003,30,4.130468397,0.92738334,8.618596775
579,64,0.5,10,10,0.84,215,9,11.2,14.76315789,1401.734161,1.942006401,7,49,0.359926496,0.477351839,0.148837209,0.94770702,32,2.623049868,1.407241972,11.12364363
580,64,0.25,10,10,0.84,189,9,18.8,15.13846154,1613.723844,1.936531347,7,37,0.157621622,0.525757971,0.386243386,0.832939322,73,5.161715586,1.694976554,11.6323027
581,64,0.1,10,10,0.84,319,9,54.1,23.56140351,506.077421,1.937380621,7,27,0.370192115,0.4047364,0.21630094,0.902781885,69,2.30543021,4.372440245,24.24248502
582,64,0.075,10,10,0.84,201,9,77.1,36.05339806,17.54696277,1.936173596,7,32,0.28125,0.454869363,0.233830846,0.893333333,47,2.698263991,2.273303326,11.37395118
583,64,0.05,10,10,0.84,143,9,112.7,30.26829268,239.3447074,1.929409696,7,26,0.303785245,0.524790092,0.307692308,0.879542992,44,3.781153636,1.845794622,11.97935606
584,64,0.025,10,10,0.84,244,9,245,89.675,419.7034627,1.93440929,7,18,0.473183914,0.310417493,0.168032787,0.886224111,41,0.864192329,4.207827298,23.84839857
585,64,0.01,10,10,0.84,55,9,367.7,127.7294118,394.8504182,1.924871489,7,6,0.552208835,0.444144932,0.4,0.711111111,22,0.604650758,3.09450332,12.69542326
586,65,1,10,10,0.84,89,7,7.454545455,9,165.9815295,2.060710573,8,29,0.367614981,0.590025998,0.213483146,0.916496425,19,2.563750084,0.868455772,9.006870443
587,65,0.75,10,10,0.84,83,7,7,11.12280702,160.0433633,2.071757436,8,31,0.386479663,0.66346321,0.21686747,0.927710843,18,3.314518406,0.671205126,8.356384897
588,65,0.5,10,10,0.84,53,7,11.3,14.51111111,113.1203871,2.057489935,8,27,0.428135955,0.729742673,0.20754717,0.931059507,11,2.805449754,0.552799775,6.035282601
589,65,0.25,10,10,0.84,49,7,22,19.43609023,98.74062667,2.057449093,8,24,0.534982175,0.727056994,0.163265306,0.941326531,8,1.861532575,0.602295356,5.348267036
590,65,0.1,10,10,0.84,23,7,50,21.48148148,162.0327008,2.056159158,8,12,0.678205128,0.786761375,0.217391304,0.916996047,5,1.239756338,0.515042157,4.527937027
591,65,0.075,10,10,0.84,21,7,81.8,32.2,58.01946055,2.073321073,8,13,0.616783217,0.812397209,0.238095238,0.919047619,5,1.865282084,0.417611924,3.96118981
592,65,0.05,10,10,0.84,13,7,57.5,26.38043478,80.73076449,2.047438969,8,10,0.676,0.890967025,0.307692308,0.923076923,4,2.666666667,0.414897769,1.686358702
593,65,0.025,10,10,0.84,8,7,211.8,42.61038961,139.8845382,2.072620422,8,7,0.914285714,0.962590154,0.25,0.964285714,2,2.041241452,0.364973476,2.417712009
594,65,0.01,10,10,0.84,1,7,479.9,31.77586207,148.3542357,2.066644863,8,1,0,0,1,0,1,0,0,0
595,66,1,10,10,0.84,111,9,5.2,9.333333333,80.32840868,2.053289754,8,41,0.308217636,0.660655319,0.216216216,0.929238329,24,4.03744635,0.595883137,8.647534731
596,66,0.75,10,10,0.84,73,9,5.727272727,10.11363636,78.43273501,2.054748128,8,33,0.423844747,0.746029096,0.205479452,0.941400304,15,3.834588406,0.51276152,6.495182345
597,66,0.5,10,10,0.84,54,9,10.6,14.93055556,46.10453775,2.066730709,8,32,0.56953125,0.81464505,0.148148148,0.962962963,8,2.924885995,0.431615262,4.789451398
598,66,0.25,10,10,0.84,38,9,15.6,14.5,80.59748343,2.057815882,8,26,0.504895105,0.848628359,0.210526316,0.948790896,8,3.730367234,0.350959965,4.694003911
599,66,0.1,10,10,0.84,27,9,46.3,29.12987013,84.4635937,2.06793954,8,19,0.673130194,0.85952706,0.148148148,0.957264957,4,2.007966328,0.329104148,3.639002669
600,66,0.075,10,10,0.84,36,9,60.4,21.61111111,28.56061222,1.977957005,8,23,0.552429668,0.825482578,0.166666667,0.947619048,6,2.665480154,0.387516442,3.771180533
601,66,0.05,10,10,0.84,5,9,70.6,25.56923077,35.66071278,2.066658458,8,2,0.961538462,0.973849335,0.6,0.6,3,0,0.526903277,2.923227855
602,66,0.025,10,10,0.84,6,9,201.7,28.36666667,68.598739,2.064803219,8,5,0.9,0.951157516,0.333333333,0.933333333,2,1.5,0.300990492,1.796325813
