RowID, sim, motion, dimensions, ind.production, biomass.prod.N, biomass.prod.P, biomass.prod.C, res.inflow, N.types, P.types, C.types, max.res.val, max.growth.rate, max.met.maint, max.active.dispersal, barrier.width, barrier.height, logseries.a, starting.seed, flow.rate, width, height, viscosity, total.abundance, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, species.richness, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, tracer.particles, resource.particles, speciation, species.turnover, avg.per.capita.growth, avg.per.capita.maint, avg.per.capita.N.efficiency, avg.per.capita.P.efficiency, avg.per.capita.C.efficiency, avg.per.capita.active.dispersal
276, 15, 'fluid', 2, 126.0, 6.086437640289347, 8.4282078762544685, 4.7961150855000767, 400, 10, 10, 10, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9950184284145179, 1000, 0.080000000000000002, 6, 9, 10, 1253.5, 1, 13.248847926267281, nan, 40.817696997720333, 2.9629629629629628, 3.2888682786777066, 29.0, 43.5, 0.27515000000000001, 0.21836782500653534, 0.076095025983667408, 0.91610083562632516, 236.5, 2.4501976952481512, 6.0, 160.0, 'yes', 0.14942528735632177, 0.1577433296650978, 0.0006141650015678207, 0.51922514272021214, 0.52843454061824213, 0.51009394391732332, 0.16932238322610113
277, 15, 'fluid', 2, 53.5, 3.729856939402211, 3.8164998086185413, 3.368061105663557, 400, 10, 10, 10, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9950184284145179, 1000, 0.070000000000000007, 6, 9, 10, 642.0, 1, 16.996786767804466, 27.0, 29.844285602419664, 5.1944444444444446, 3.3623094922810779, 30.0, 30.5, 0.36054999999999998, 0.31103891636989256, 0.068584070796460173, 0.9088236024225218, 105.0, 1.8421249678633882, 1.5, 280.5, 'yes', 0.081967213114754189, 0.15773841044919518, 0.00061384593194279465, 0.51925771677014199, 0.52833662908293799, 0.50997958720534631, 0.17101800313303453
278, 15, 'fluid', 2, 88.0, 2.7379171050646391, 4.3088310774142542, 5.8673062909350477, 400, 10, 10, 10, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9950184284145179, 1000, 0.059999999999999998, 6, 9, 10, 907.5, 1, 12.315176151761516, 20.0, 43.122242937790034, 1.824074074074074, 3.2088988968982042, 27.5, 40.0, 0.24440000000000001, 0.28362227936314544, 0.075539568345323743, 0.89740998096322522, 163.0, 2.464157140566412, 2.0, 98.5, 'yes', 0.10000000000000009, 0.1578323427089274, 0.00061435778954177359, 0.51922139652375832, 0.52831956214395082, 0.50979415961103014, 0.17269435666940672
279, 15, 'fluid', 2, 97.0, 5.9388121854233873, 3.0435632540030468, 4.4799961312400711, 400, 10, 10, 10, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9950184284145179, 1000, 0.050000000000000003, 6, 9, 10, 1177.0, 1, 15.428571428571429, nan, 82.74541657647103, 1.7962962962962963, 3.2001755008080561, 28.5, 19.5, 0.42294999999999999, 0.1783124113699372, 0.10562180579216354, 0.87805565124103857, 247.0, 1.2478434914432257, 2.0, 97.0, 'yes', 0.17948717948717952, 0.15783410375928861, 0.00061392066505714597, 0.51921846163816165, 0.52831641651363026, 0.51003175269316359, 0.17470578599527295
280, 15, 'fluid', 2, 72.0, 3.9424019303198961, 4.6098631550095881, 3.1841983194271002, 400, 10, 10, 10, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9950184284145179, 1000, 0.040000000000000001, 6, 9, 10, 930.5, 1, 17.875938324203695, nan, 48.205650102110283, 2.3425925925925926, 3.2898294255824232, 29.5, 24.5, 0.20669999999999999, 0.18440968039861638, 0.1290650406504065, 0.80208509375197279, 277.0, 2.3784648188942157, 1.0, 126.5, 'yes', 0.22448979591836737, 0.1578974537488041, 0.00061339213351425329, 0.5193810523430572, 0.52810741649899318, 0.50985247833217806, 0.17617627895131743
281, 15, 'fluid', 2, 1.5, 0.11472977929285988, 0.011708446932251593, 0.12968621291546312, 400, 10, 10, 10, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9950184284145179, 1000, 0.02, 6, 9, 10, 21.0, 1, 56.290744466800803, nan, 76.30755156353959, 6.166666666666667, 3.3590248422390276, 30.0, 2.0, 0.57489999999999997, 0.3414964010000146, 0.55263157894736847, 0.12925658091103792, 19.5, 0.0, 4.0, 333.0, 'yes', 0.0, 0.15796257571459332, 0.00061298549097545606, 0.52015578122996464, 0.52758098486869065, 0.51027311049906121, 0.17896393321871343
282, 15, 'fluid', 2, 1.0, 0.008509130925710609, 0.026682147614868673, 0.085841763643312058, 400, 10, 10, 10, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9950184284145179, 1000, 0.01, 6, 9, 10, 6.0, 1, 57.911764705882348, nan, 75.641776315789471, 3.5648148148148149, 3.3366824852038572, 30.0, 3.5, 0.87129999999999996, 0.89684869931145617, 0.29999999999999999, 0.66693877551020408, 2.5, -0.10686229048419468, 1.0, 192.5, 'yes', 0.14285714285714279, 0.15787681588913421, 0.00061130670641786772, 0.52008377009331397, 0.52748378006887797, 0.50994298921542203, 0.17994716720891299
283, 15, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 400, 10, 10, 10, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9950184284145179, 1000, 0.0074999999999999997, 6, 9, 10, 0.0, 1, nan, nan, nan, 2.8981481481481479, 3.2844831854159704, 29.5, 0.0, nan, nan, nan, nan, nan, nan, 0.5, 156.5, 'yes', nan, 0.15787681588913421, 0.00061130670641786772, 0.52008377009331397, 0.52748378006887797, 0.50994298921542203, 0.17994716720891299
284, 15, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 400, 10, 10, 10, 10000, 0.2, 0.0001, 1.0, 0.0, 0.0, 0.9950184284145179, 1000, 0.0050000000000000001, 6, 9, 10, 0.0, 1, nan, nan, nan, 2.2592592592592595, 3.3089729468989697, 30.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 122.0, 'yes', nan, 0.15787681588913421, 0.00061130670641786772, 0.52008377009331397, 0.52748378006887797, 0.50994298921542203, 0.17994716720891299
285, 16, 'random_walk', 2, 1.0, 0.0057261194523803849, 0.00090171605780364761, 0.064012028900832019, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 1.0, 9, 7, 10, 7.0, 1, 0.069992819295221165, 3.0246913580246915, 2.7607435197817187, 3.5079365079365079, 2.0023604445185463, 8.0, 4.5, 0.77500000000000002, 0.8635564338088747, 0.25, 0.70833333333333337, 3.0, 0.99922526918962551, 7.5, 221.0, 'yes', 0.55555555555555558, 0.15791492804336787, 0.00061018022818031697, 0.52015005730347241, 0.52690297271812714, 0.50992458976871602, 0.17933699857517998
286, 16, 'random_walk', 2, 2.5, 0.070603504994710131, 0.17179051935998246, 0.048267764765583143, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.90000000000000002, 9, 7, 10, 30.0, 1, 0.13018624384569821, 6.041446208112875, 5.9282668673187864, 3.3571428571428568, 2.0100131592566735, 8.0, 9.5, 0.64254999999999995, 0.64864063352039036, 0.13793103448275862, 0.83567454135790475, 8.0, 0.79091270878045461, 4.5, 211.5, 'yes', 0.052631578947368363, 0.15794608176944827, 0.00060974639898278332, 0.52026959595163025, 0.5268707208077047, 0.50973774727366239, 0.17874887994488689
287, 16, 'random_walk', 2, 0.5, 0.022556549898615885, 0.020462609229184359, 0.011497560136434271, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.80000000000000004, 9, 7, 10, 11.5, 1, 0.24636521976911463, nan, 9.3042803970223318, 4.087301587301587, 1.9719700929021324, 8.0, 6.0, 0.84340000000000004, 0.88975023790315877, 0.20000000000000001, 0.80236686390532541, 3.5, 0.8381190937643932, 12.5, 257.5, 'yes', 0.16666666666666674, 0.15799500018499973, 0.00060878422681883912, 0.52061279566598806, 0.52711478692035618, 0.5094215195141798, 0.17816396625552963
288, 16, 'random_walk', 2, 1.0, 0.038005968907486753, 0.032002886555935861, 0.04113380387107457, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.69999999999999996, 9, 7, 10, 13.5, 1, 0.41360107929536166, 3.6000000000000001, nan, 3.5476190476190474, 2.0100870359720928, 8.0, 6.5, 0.72320000000000007, 0.80410271576389003, 0.083333333333333329, 0.77777777777777779, 4.5, 0.98012981367196894, 4.0, 223.5, 'yes', 0.23076923076923084, 0.15800247076914656, 0.0006079708066387714, 0.52066478413725492, 0.5265992337711658, 0.50928064289034358, 0.17760821803725577
289, 16, 'random_walk', 2, 1.0, 0.018158042292241494, 0.018685556596411718, 0.0085954871602411387, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.59999999999999998, 9, 7, 10, 7.5, 1, 0.55818310644279401, 5.6212121212121211, 9.4879459980713605, 2.5158730158730158, 2.0235478043488611, 8.0, 5.0, 0.76680000000000004, 0.8560536720134998, 0.14285714285714285, 0.71237244897959184, 3.0, 0.93090365978289957, 5.5, 158.5, 'yes', 0.19999999999999996, 0.15793770015324171, 0.0006069987130112904, 0.5211270846016095, 0.52624438501914139, 0.50902177168579132, 0.17705743253746117
290, 16, 'random_walk', 2, 0.0, 0.012827797780844474, 0.0027450317272785796, 0.035884790810839728, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.5, 9, 7, 10, 8.0, 1, 0.88639175976436546, nan, 19.427155599603569, 2.2222222222222223, 1.9703542297157961, 8.0, 5.0, 0.81990000000000007, 0.88837516107640524, 0.090909090909090912, 0.74842975206611562, 3.0, 1.1563359230205557, 7.5, 140.0, 'yes', 0.39999999999999991, 0.15782967263315045, 0.0006068095968934389, 0.52145513655725051, 0.52573505435565271, 0.50883536955869058, 0.17647641278847531
291, 16, 'random_walk', 2, 0.5, 0.049325964931064503, 0.010063282141361318, 0.0059511225335930895, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.40000000000000002, 9, 7, 10, 10.5, 1, 1.4436527088538629, nan, 7.6850000000000005, 3.1031746031746033, 1.9881961984627923, 8.0, 3.5, 0.86480000000000001, 0.86766693295832176, 0.25, 0.66404958677685944, 4.5, -0.19090088708030295, 9.0, 195.5, 'yes', 0.4285714285714286, 0.15783652019394298, 0.00060641317128394513, 0.52200500192112242, 0.52522105877900227, 0.50874789758493921, 0.17588760932632477
292, 16, 'random_walk', 2, 1.0, 0.011313313674701175, 0.014850941373580562, 0.016125074982334398, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.20000000000000001, 9, 7, 10, 15.0, 1, 6.0137967167307025, nan, 18.361111111111111, 4.3888888888888893, 2.0043672959252401, 8.0, 6.0, 0.68179999999999996, 0.76419563500078791, 0.20000000000000001, 0.75555555555555554, 6.0, 1.204539518610761, 10.0, 276.5, 'yes', 0.0, 0.15781601478898416, 0.000605084381121684, 0.52224982873776582, 0.52442428048759382, 0.50832683872176798, 0.17535484103374516
293, 16, 'random_walk', 2, 3.5, 0.090979819838827414, 0.31457614690429692, 0.076480832444981273, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.10000000000000001, 9, 7, 10, 52.0, 1, 17.932765707574866, nan, 66.196355833575794, 6.3492063492063497, 2.0052208240541525, 8.0, 9.5, 0.52129999999999999, 0.51958666782041751, 0.20833333333333334, 0.79403167517006801, 19.0, 1.5620170625081453, 7.5, 400.0, 'yes', 0.15789473684210531, 0.15778721959112699, 0.00060398001652499768, 0.52225824237182761, 0.52459578584376942, 0.5083927852917508, 0.1748301720095447
294, 16, 'random_walk', 2, 1.0, 0.07049694505516757, 0.010746228140013858, 0.017941735380923418, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.089999999999999997, 9, 7, 10, 16.0, 1, 18.485814835768245, nan, 68.21507129611868, 5.1031746031746028, 2.0354198093906328, 8.0, 7.0, 0.52954999999999997, 0.70950129451249344, 0.32142857142857145, 0.72228521038044846, 7.5, 1.6875729850715508, 11.0, 321.5, 'yes', 0.14285714285714279, 0.15761834044094791, 0.00060337643489837695, 0.52268163381800381, 0.5247723877385343, 0.50853968746602696, 0.17428714574881068
295, 16, 'random_walk', 2, 4.5, 0.38708530116713824, 0.2391918909240629, 0.32881846943335136, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.080000000000000002, 9, 7, 10, 82.0, 1, 60.631519274376416, nan, 76.297179642230219, 5.1666666666666661, 2.019615933443903, 8.0, 6.0, 0.26269999999999999, 0.25478740710421194, 0.4358974358974359, 0.36545395293367172, 64.5, 1.7296680504850805, 12.0, 325.5, 'yes', 0.0, 0.15763688227051059, 0.0006020228356653194, 0.5231849615553219, 0.52554802617686502, 0.50864023973891037, 0.17379021286795573
296, 16, 'random_walk', 2, 12.0, 0.33592074003609396, 0.58895652112858787, 0.61058477285943802, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.070000000000000007, 9, 7, 10, 84.0, 1, 55.369963369963365, nan, 71.538482972870412, 7.5079365079365079, 2.0260845981041511, 8.0, 8.0, 0.33860000000000001, 0.29601965029780908, 0.20224719101123595, 0.6251913296745597, 44.0, 1.4064394455642453, 5.0, 473.0, 'yes', 0.125, 0.15765724526271213, 0.00060132664612575816, 0.52350803007914515, 0.52547950346747807, 0.50842376706132519, 0.17324624602801272
297, 16, 'random_walk', 2, 8.0, 0.35319197238384792, 0.21032001862179373, 0.58270092113301519, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.059999999999999998, 9, 7, 10, 101.5, 1, 67.758706467661696, nan, 77.330941566584002, 16.436507936507937, 2.0230315576484807, 8.0, 16.0, 0.45090000000000002, 0.42760510873894148, 0.094339622641509441, 0.85989851789344041, 22.0, 1.1248163153729438, 6.5, 1035.5, 'yes', 0.0625, 0.15769215749511201, 0.00060221687317126883, 0.52361376628937129, 0.52485939893098155, 0.50858595011415486, 0.17268675726846128
298, 16, 'random_walk', 2, 45.0, 2.7007193510481233, 2.7515017916563984, 2.7320628786139931, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.050000000000000003, 9, 7, 10, 381.0, 1, 40.607758881559036, nan, 81.391114381700618, 7.5714285714285712, 2.0148447747208986, 8.0, 6.5, 0.41739999999999999, 0.15874298268408987, 0.45267489711934156, 0.61390474676897111, 168.0, 0.69312910687556228, 7.5, 477.0, 'yes', 0.23076923076923084, 0.15775120788329411, 0.00060144602066104563, 0.52365364943998327, 0.52528015784602933, 0.50874138913144262, 0.17216871820987129
299, 16, 'random_walk', 2, 1.5, 0.11940627008153348, 0.10438419226015005, 0.13360717812684109, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.040000000000000001, 9, 7, 10, 31.5, 1, nan, nan, 69.214903846153845, 10.595238095238095, 2.0274105504549933, 8.0, 7.5, 0.59745000000000004, 0.57922632131234431, 0.16666666666666666, 0.77577594123048677, 10.5, 0.69506225489222784, 6.0, 667.5, 'yes', 0.066666666666666652, 0.15781027316348425, 0.00060060491100357263, 0.52385841561706692, 0.52587830721100137, 0.50853071871717737, 0.1716320828744258
300, 16, 'random_walk', 2, 0.5, 0.31812983425545194, 0.1885331620956433, 0.029256701837964805, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.02, 9, 7, 10, 24.5, 1, nan, nan, 76.787996469549867, 5.7777777777777777, 2.0234874727116692, 8.0, 4.0, 0.80519999999999992, 0.84619235506279877, 0.27272727272727271, 0.68933158747973566, 11.0, 0.74290855082948859, 4.0, 364.0, 'yes', 0.0, 0.1577450062794164, 0.00059918651849183685, 0.52436065597130999, 0.5257511335165842, 0.50845547901799992, 0.17113412181877635
301, 16, 'random_walk', 2, 1.0, 0.0021024782983344315, 0.0080691783179095977, 0.07926477740605975, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.01, 9, 7, 10, 14.0, 1, 65.28947368421052, nan, 74.599754901960779, 3.1111111111111112, 2.0025782430530112, 8.0, 2.0, 0.70799999999999996, 0.65760029468525927, 0.42857142857142855, 0.29081632653061229, 11.5, 0.0, 1.0, 196.0, 'yes', 0.0, 0.1577278196835018, 0.00059768382480581252, 0.52511611881890063, 0.52458682267571144, 0.50808370322278884, 0.17061484057954354
302, 16, 'random_walk', 2, 0.0, 0.0, 0.0, 0.00042833947419505802, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.0074999999999999997, 9, 7, 10, 3.5, 1, nan, nan, 66.795454545454547, 2.4444444444444446, 1.9941719875176944, 8.0, 1.0, 1.0, 1.0, 0.66666666666666663, 0.0, 3.5, 0.0, 0.0, 154.0, 'yes', 0.0, 0.15774676741226859, 0.00059600952253695077, 0.52587850403001823, 0.52333010349378883, 0.50759349009764421, 0.17008808276757889
303, 16, 'random_walk', 2, 0.0, 0.0, 0.0, 0.00089789045614818708, 400, 2, 2, 4, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.9967554233943307, 1000, 0.0050000000000000001, 9, 7, 10, 2.0, 1, nan, nan, nan, 1.4841269841269842, 1.9770855398439544, 8.0, 1.0, 1.0, 1.0, 0.5, 0.0, 2.0, 0.0, 2.0, 93.5, 'yes', 0.0, 0.15769359160816337, 0.00059440674593659669, 0.52672485874966046, 0.52208957287010882, 0.50706980083669517, 0.16957123616342121
304, 17, 'fluid', 2, 0.0, 0.0, 0.015468824723385122, 0.0012631478296165066, 400, 8, 8, 10, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.997243790639086, 1000, 1.0, 5, 6, 10, 2.0, 1, 2.7609043148214809, 2.6758928571428573, 3.6108167302529321, 18.033333333333331, 3.2273516226451848, 26.0, 1.5, 0.88890000000000002, 0.93228632046912319, 0.0, 0.625, 2.0, 0.70710678118654791, 2.5, 541.0, 'yes', nan, 0.15767005231312725, 0.00059463391458588165, 0.5266555736142462, 0.52208060719808769, 0.50709654291540474, 0.16930806351894812
305, 17, 'fluid', 2, 0.0, 0.0036610678136417898, 0.025421749580815223, 0.0, 400, 8, 8, 10, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.997243790639086, 1000, 0.90000000000000002, 5, 6, 10, 3.0, 1, 3.0375120452067019, 2.4624999999999999, 3.5053272450532722, 19.100000000000001, 3.2277669157006423, 26.0, 2.0, 0.96294999999999997, 0.96614316023456159, 0.10000000000000001, 0.32000000000000001, 1.5, -0.35355339059327401, 2.5, 573.0, 'yes', 0.5, 0.15764820210605615, 0.00059497906427753147, 0.52659695770301818, 0.52196947975432706, 0.50689100443414192, 0.16876340870696335
306, 17, 'fluid', 2, 0.5, 0.028988108653605224, 0.0035795885082877676, 0.0019794057767179574, 400, 8, 8, 10, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.997243790639086, 1000, 0.80000000000000004, 5, 6, 10, 4.5, 1, 3.3680594621043576, 3.1027027027027025, 5.1356310942578549, 18.0, 3.2193434367617173, 26.0, 2.0, 0.80245, 0.83374669322681572, 1.25, 0.22448979591836737, 3.5, 0.35355339059327362, 2.5, 540.0, 'yes', 1.0, 0.15762288776861161, 0.00059394615334850906, 0.52650569000511038, 0.52198775139023668, 0.50660193734590275, 0.16826516134029881
307, 17, 'fluid', 2, 2.0, 0.044362533740277488, 0.02381415960650779, 0.033987398522682344, 400, 8, 8, 10, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.997243790639086, 1000, 0.69999999999999996, 5, 6, 10, 13.5, 1, 3.6444758449049846, 3.3999999999999999, 5.5504425837320577, 18.016666666666666, 3.2344736098430804, 26.0, 7.5, 0.71490000000000009, 0.81880182126160594, 0.5, 0.71801652892561985, 4.0, 1.1060011642282053, 2.0, 540.5, 'yes', 0.73333333333333339, 0.15765049357763936, 0.00059399733271705711, 0.52631552435715756, 0.52200723804506555, 0.50637124095614583, 0.1677842902382668
308, 17, 'fluid', 2, 1.5, 0.0050209211312174928, 0.012153172337590355, 0.0045518359351179316, 400, 8, 8, 10, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.997243790639086, 1000, 0.59999999999999998, 5, 6, 10, 6.5, 1, 4.1995957759620985, 2.5333333333333332, 5.6860465116279073, 16.716666666666669, 3.2339083357837626, 26.0, 3.0, 0.91664999999999996, 0.9236105741487326, 0.5, 0.38, 3.0, 0.0, 1.5, 501.5, 'yes', 1.0, 0.15755043003975364, 0.00059356034475429231, 0.52618696033991341, 0.52184798327950799, 0.50611121403892589, 0.16728735779133749
309, 17, 'fluid', 2, 1.5, 0.014710630719187712, 0.0023219201869597028, 0.025285682044885103, 400, 8, 8, 10, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.997243790639086, 1000, 0.5, 5, 6, 10, 5.5, 1, 4.9420190319748505, 4.6833333333333336, 7.0122036262203622, 17.216666666666669, 3.2357029183578803, 26.0, 3.0, 0.91664999999999996, 0.9236105741487326, 1.5, 0.38, 2.0, 0.0, 3.0, 516.5, 'yes', 0.66666666666666674, 0.15756486643766832, 0.0005958070443059458, 0.52594600955908333, 0.52157387522671339, 0.50601234239617199, 0.16684212894582739
310, 17, 'fluid', 2, 13.5, 0.26978490287491919, 0.29847049762717459, 0.16809267917108006, 400, 8, 8, 10, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.997243790639086, 1000, 0.40000000000000002, 5, 6, 10, 117.5, 1, 5.4935753593429162, 6.0833333333333339, 9.5238784569994763, 17.433333333333334, 3.2075049229782655, 26.0, 28.5, 0.53774999999999995, 0.67666190273435545, 0.5, 0.89153935950599417, 14.0, 2.0562222520184203, 2.5, 523.0, 'yes', 0.64912280701754388, 0.15755560154911796, 0.00059585002867300167, 0.52590480138969875, 0.52158870310033556, 0.50597099903388809, 0.16634361954640761
311, 17, 'fluid', 2, 19.0, 1.6668865576447391, 1.3003184287078291, 0.89083312384235303, 400, 8, 8, 10, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.997243790639086, 1000, 0.20000000000000001, 5, 6, 10, 318.5, 1, 9.4137408246896523, 7.25, 15.790428015007016, 15.716666666666669, 3.2163560431567704, 26.0, 47.0, 0.22344999999999998, 0.53443166254661689, 0.34890109890109888, 0.89747735780702809, 90.0, 5.5241632966687977, 2.5, 471.5, 'yes', 0.34042553191489366, 0.15757693283658314, 0.00059681908316618483, 0.52592500312061485, 0.52172856815653734, 0.50596685380874185, 0.16586924316631499
312, 17, 'fluid', 2, 0.5, 0.027637273367790538, 0.018617444046478249, 0.027350939979585154, 400, 8, 8, 10, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.997243790639086, 1000, 0.10000000000000001, 5, 6, 10, 19.0, 1, 21.489041810030237, nan, 34.982998133941528, 16.450000000000003, 3.2158175878334063, 26.0, 5.0, 0.61409999999999998, 0.61182254013975679, 0.34375, 0.66306172520661155, 9.5, 0.90382639092553507, 1.5, 493.5, 'yes', 0.19999999999999996, 0.15753991716889729, 0.00059645720913881076, 0.52583755796101939, 0.52140770309612239, 0.50567789412925934, 0.16539683686675827
313, 17, 'fluid', 2, 26.0, 2.2357913556060396, 1.3750373730721837, 1.010279549581572, 400, 8, 8, 10, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.997243790639086, 1000, 0.089999999999999997, 5, 6, 10, 356.5, 1, 14.702555816686251, 16.5, 23.055727874276261, 12.383333333333333, 3.2195463584694242, 26.0, 32.0, 0.48929999999999996, 0.45612558960693256, 0.060321715817694369, 0.93603480132612482, 45.0, 1.5017194624834316, 1.5, 371.5, 'yes', 0.0625, 0.15752183776369993, 0.00059676363522267616, 0.52576349310015513, 0.52145075406301067, 0.50566425078449684, 0.16490885718397508
314, 17, 'fluid', 2, 19.0, 0.58470636303097123, 0.80078884056110589, 0.81848573248718992, 400, 8, 8, 10, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.997243790639086, 1000, 0.080000000000000002, 5, 6, 10, 219.5, 1, 21.101152368758001, 31.5, 45.063281183624426, 14.666666666666668, 3.2289792054454618, 26.0, 15.0, 0.34604999999999997, 0.42755817914140187, 0.26470588235294118, 0.80127814075610615, 81.5, 2.5665917357730814, 5.5, 440.0, 'yes', 0.1333333333333333, 0.15751426188617512, 0.00059655877212801351, 0.52572736711479817, 0.52157129987233719, 0.5057804145748338, 0.16443421980984199
315, 17, 'fluid', 2, 37.0, 1.6228879238206115, 1.9263085219271971, 2.6734308252062142, 400, 8, 8, 10, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.997243790639086, 1000, 0.070000000000000007, 5, 6, 10, 398.5, 1, 17.59596510359869, nan, 27.931260858963025, 11.949999999999999, 3.2253666571668407, 26.0, 28.0, 0.34384999999999999, 0.3085422287529313, 0.096059113300492605, 0.8942131842593728, 88.5, 2.1359307125127196, 2.0, 358.5, 'yes', 0.14285714285714279, 0.15749288142183049, 0.00059646540987023597, 0.52563719668404374, 0.52162500208727292, 0.5057934956234198, 0.16395300609471256
316, 17, 'fluid', 2, 52.0, 2.702403981731905, 2.7559829972340957, 4.9086140721364728, 400, 8, 8, 10, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.997243790639086, 1000, 0.059999999999999998, 5, 6, 10, 590.5, 1, 22.493636363636362, nan, 50.531751155379297, 9.8500000000000014, 3.1927440860498622, 26.0, 15.0, 0.31114999999999998, 0.2251563943804481, 0.17019400352733685, 0.7828219187003902, 186.5, 1.6121196963311331, 2.0, 295.5, 'yes', 0.1333333333333333, 0.15753931624749187, 0.00059655870337727381, 0.52563559882734845, 0.52154618817216503, 0.50591549395486479, 0.16346865244665915
317, 17, 'fluid', 2, 112.0, 7.6483028593743114, 3.6020531995041338, 4.6345577438414125, 400, 8, 8, 10, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.997243790639086, 1000, 0.050000000000000003, 5, 6, 10, 1218.0, 1, 12.17666742429982, nan, 53.909354183883721, 2.7666666666666666, 3.0172296018113354, 24.5, 20.5, 0.30415000000000003, 0.1483901664072656, 0.11583463338533541, 0.83885555860631411, 307.0, 1.5546324071360194, 1.5, 83.0, 'yes', 0.1707317073170731, 0.15761857146842867, 0.00059625273733651674, 0.525817948817909, 0.52165491479253812, 0.50608349837374811, 0.16300010752392777
318, 17, 'fluid', 2, 53.0, 1.4769528283530811, 1.8863668367502875, 1.740170292488088, 400, 8, 8, 10, 10000, 0.2, 0.0001, 0.05, 0.0, 0.0, 0.997243790639086, 1000, 0.040000000000000001, 5, 6, 10, 655.0, 1, 16.651162790697676, nan, 84.427939919652559, 4.4333333333333336, 3.2106210833447761, 26.0, 6.0, 0.60535000000000005, 0.32140857751101765, 0.24324324324324326, 0.71762717068288073, 226.0, -0.0028479896818075778, 3.0, 133.0, 'yes', 0.16666666666666674, 0.157672745365003, 0.00059628228840339574, 0.52571574928180265, 0.52173860589963184, 0.50614020997254927, 0.16250210542522553
