RowID, sim, motion, dimensions, ind.production, biomass.prod.N, biomass.prod.P, biomass.prod.C, res.inflow, N.types, P.types, C.types, max.res.val, max.growth.rate, max.met.maint, max.active.dispersal, barriers, logseries.a, starting.seed, flow.rate, width, height, viscosity, total.abundance, immigration.rate, resource.tau, particle.tau, individual.tau, resource.concentration, shannons.resource.diversity, resource.richness, species.richness, simpson.e, e.var, berger.parker, inv.simp.D, N.max, skew, tracer.particles, resource.particles, speciation, Whittakers.turnover, Jaccards.dissimilarity, Sorensens.dissimilarity, avg.per.capita.growth, avg.per.capita.maint, avg.per.capita.N.efficiency, avg.per.capita.P.efficiency, avg.per.capita.C.efficiency, avg.per.capita.active.dispersal, amplitude, flux, frequency, phase, disturbance
126, 8, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 0.002, 10, 6, 10, 0.0, 0.005, nan, nan, nan, 0.71666666666666656, 2.4191433747645128, 12.5, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 43.0, 'yes', nan, nan, nan, 0.21561706758845153, 0.0010458833795393013, 0.50102950093756493, 0.53932057423751489, 0.51184960724487283, 0.00035767070851254755, 0.3, 'yes', 0.08, 5, 0.0001
127, 8, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 400, 2, 6, 5, 20000, 0.4, 0.0002, 1e-10, 2, 0.9914297988261639, 100, 0.001, 10, 6, 10, 0.0, 0.005, nan, nan, nan, 0.43333333333333335, 2.1788664150335073, 10.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 26.0, 'yes', nan, nan, nan, 0.21561706758845153, 0.0010458833795393013, 0.50102950093756493, 0.53932057423751489, 0.51184960724487283, 0.00035767070851254755, 0.3, 'yes', 0.08, 5, 0.0001
128, 9, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 1.0, 15, 5, 10, 0.0, 0.0, 6.9758899920315294, 7.9175824175824179, nan, 53.88666666666667, 2.5209794154823175, 14.0, 0.0, nan, nan, nan, nan, nan, nan, 8.0, 4041.5, 'yes', nan, nan, nan, 0.21561706758845153, 0.0010458833795393013, 0.50102950093756493, 0.53932057423751489, 0.51184960724487283, 0.00035767070851254755, 0.3, 'yes', 0.01, 7, 0.0001
129, 9, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 0.80000000000000004, 15, 5, 10, 0.0, 0.0, 8.4743291749191609, 10.214473684210526, nan, 51.913333333333334, 2.5126543771246341, 14.0, 0.0, nan, nan, nan, nan, nan, nan, 9.5, 3893.5, 'yes', nan, nan, nan, 0.21561706758845153, 0.0010458833795393013, 0.50102950093756493, 0.53932057423751489, 0.51184960724487283, 0.00035767070851254755, 0.3, 'yes', 0.01, 7, 0.0001
130, 9, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 0.59999999999999998, 15, 5, 10, 0.0, 0.0, 10.852095185952216, 11.684782608695652, nan, 49.486666666666665, 2.5320667842347726, 14.0, 0.0, nan, nan, nan, nan, nan, nan, 6.5, 3711.5, 'yes', nan, nan, nan, 0.21561706758845153, 0.0010458833795393013, 0.50102950093756493, 0.53932057423751489, 0.51184960724487283, 0.00035767070851254755, 0.3, 'yes', 0.01, 7, 0.0001
131, 9, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 0.40000000000000002, 15, 5, 10, 0.0, 0.0, 15.938374298240095, nan, nan, 45.519999999999996, 2.5112373056329451, 14.0, 0.0, nan, nan, nan, nan, nan, nan, 8.5, 3414.0, 'yes', nan, nan, nan, 0.21561706758845153, 0.0010458833795393013, 0.50102950093756493, 0.53932057423751489, 0.51184960724487283, 0.00035767070851254755, 0.3, 'yes', 0.01, 7, 0.0001
132, 9, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 0.20000000000000001, 15, 5, 10, 0.0, 0.0, 30.835374801038526, 43.357142857142861, nan, 42.359999999999999, 2.5196883555315228, 14.0, 0.0, nan, nan, nan, nan, nan, nan, 8.0, 3177.0, 'yes', nan, nan, nan, 0.21561706758845153, 0.0010458833795393013, 0.50102950093756493, 0.53932057423751489, 0.51184960724487283, 0.00035767070851254755, 0.3, 'yes', 0.01, 7, 0.0001
133, 9, 'fluid', 2, 2.5, 0.076998157727572014, 0.031815591365570772, 0.029598144124445169, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 0.10000000000000001, 15, 5, 10, 24.5, 0.0, 42.416117042917932, nan, 77.724006762468292, 40.406666666666666, 2.527920539994394, 14.0, 2.0, 0.91284999999999994, 0.92302908971824116, 1.125, 0.44722425127830534, 16.5, 0.0, 6.0, 3030.5, 'yes', 0.0, 0.0, 0.0, 0.21383819098012527, 0.0010396185460011934, 0.49978910441380897, 0.53980168588173938, 0.51341208813590922, 0.00035219557924463346, 0.3, 'yes', 0.01, 7, 0.0001
134, 9, 'fluid', 2, 70.5, 6.6212057960417923, 6.3747718769872179, 4.869940081502655, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 0.080000000000000002, 15, 5, 10, 1123.5, 0.0, 45.11594311228049, nan, 86.636723888978025, 22.340000000000003, 2.5354361584038436, 14.0, 10.5, 0.32884999999999998, 0.10756484355751561, 0.1939115929941618, 0.70525771137291293, 514.5, 1.6284870113486445, 8.0, 1675.5, 'yes', 0.4285714285714286, 0.59999999999999998, 0.4285714285714286, 0.212102663097228, 0.0010331824294661522, 0.50033987039160266, 0.54080863757868147, 0.51519888909583322, 0.0003503598235309958, 0.3, 'yes', 0.01, 7, 0.0001
135, 9, 'fluid', 2, 26.0, 1.5693714413922084, 2.4379196033941533, 1.1714212006806868, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 0.059999999999999998, 15, 5, 10, 335.5, 0.0, 51.781821493284511, nan, 84.793307489136922, 26.513333333333335, 2.5218204021771888, 14.0, 4.0, 0.57479999999999998, 0.56381433802271719, 0.27286135693215341, 0.56200717658298227, 203.5, 0.84897305068768891, 8.0, 1988.5, 'yes', 0.0, 0.0, 0.0, 0.21039942123666605, 0.0010240936890634625, 0.4994818315322474, 0.54118665169623681, 0.51539178278648867, 0.00034516349034731641, 0.3, 'yes', 0.01, 7, 0.0001
136, 9, 'fluid', 2, 56.0, 4.7164228413709068, 4.7713747238215518, 4.3512216955412129, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 0.040000000000000001, 15, 5, 10, 811.0, 0.0, 45.567215447154474, nan, 84.895005549389566, 12.086666666666666, 2.5234816711883914, 14.0, 6.5, 0.42064999999999997, 0.092564584372004877, 0.19820828667413215, 0.61418675000039602, 398.5, 0.70734419230849765, 4.0, 906.5, 'yes', 0.53846153846153855, 0.69999999999999996, 0.53846153846153844, 0.20877606850721916, 0.0010169631320186886, 0.50046665804193446, 0.54230162969507667, 0.51556046639574915, 0.00034327283477139159, 0.3, 'yes', 0.01, 7, 0.0001
137, 9, 'fluid', 2, 5.5, 0.1560296262940426, 0.21408196151246361, 0.19956535623433957, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 0.02, 15, 5, 10, 88.5, 0.0, 43.808785529715763, nan, 84.363854925127072, 11.606666666666667, 2.5261767688730972, 14.0, 2.5, 0.65270000000000006, 0.48201721479470938, 0.3707865168539326, 0.36443220357330292, 67.5, 0.21552078286407644, 1.5, 870.5, 'yes', 0.19999999999999996, 0.33333333333333337, 0.19999999999999996, 0.20715407844714256, 0.0010079780528334877, 0.49885961319658373, 0.54165708124099043, 0.51453165356378172, 0.00033833545944144506, 0.3, 'yes', 0.01, 7, 0.0001
138, 9, 'fluid', 2, 0.5, 0.011911973996716729, 0.0053543793424442043, 0.25812034527055472, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 0.01, 15, 5, 10, 18.5, 0.0, 51.089743589743591, nan, 81.933333333333337, 6.5733333333333333, 2.5123688476101464, 14.0, 2.0, 0.68799999999999994, 0.62428284778284004, 0.5, 0.2728287197231834, 15.5, 0.0, 2.0, 493.0, 'yes', 0.0, 0.0, 0.0, 0.20554991257850541, 0.0010010027428548358, 0.49732046184772094, 0.54080061225473897, 0.5162592594073101, 0.00033354224105543862, 0.3, 'yes', 0.01, 7, 0.0001
139, 9, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 0.0080000000000000002, 15, 5, 10, 0.0, 0.0, 46.71875, nan, nan, 5.0999999999999996, 2.5022539529833208, 14.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 382.5, 'yes', nan, nan, nan, 0.20554991257850541, 0.0010010027428548358, 0.49732046184772094, 0.54080061225473897, 0.5162592594073101, 0.00033354224105543862, 0.3, 'yes', 0.01, 7, 0.0001
140, 9, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 0.0060000000000000001, 15, 5, 10, 0.0, 0.0, 61.928571428571431, nan, nan, 4.3266666666666662, 2.4895127110381239, 14.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 324.5, 'yes', nan, nan, nan, 0.20554991257850541, 0.0010010027428548358, 0.49732046184772094, 0.54080061225473897, 0.5162592594073101, 0.00033354224105543862, 0.3, 'yes', 0.01, 7, 0.0001
141, 9, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 0.0040000000000000001, 15, 5, 10, 0.0, 0.0, 32.833333333333329, nan, nan, 2.7066666666666666, 2.5092604656021313, 14.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 203.0, 'yes', nan, nan, nan, 0.20554991257850541, 0.0010010027428548358, 0.49732046184772094, 0.54080061225473897, 0.5162592594073101, 0.00033354224105543862, 0.3, 'yes', 0.01, 7, 0.0001
142, 9, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 0.002, 15, 5, 10, 0.0, 0.0, nan, nan, nan, 0.93999999999999995, 2.4424465518935463, 14.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 70.5, 'yes', nan, nan, nan, 0.20554991257850541, 0.0010010027428548358, 0.49732046184772094, 0.54080061225473897, 0.5162592594073101, 0.00033354224105543862, 0.3, 'yes', 0.01, 7, 0.0001
143, 9, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 1000, 8, 3, 3, 10000, 0.1, 0.0001, 1e-10, 4, 0.9970070435994498, 100, 0.001, 15, 5, 10, 0.0, 0.0, nan, nan, nan, 0.77333333333333343, 2.3977194508150608, 13.0, 0.0, nan, nan, nan, nan, nan, nan, 0.0, 58.0, 'yes', nan, nan, nan, 0.20554991257850541, 0.0010010027428548358, 0.49732046184772094, 0.54080061225473897, 0.5162592594073101, 0.00033354224105543862, 0.3, 'yes', 0.01, 7, 0.0001
144, 10, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 10, 1, 2, 20000, 0.2, 0.0002, 1e-10, 3, 0.9932423013088523, 100, 1.0, 20, 5, 10, 0.0, 0.0001, 9.1416227486073449, 9.4852528089887649, nan, 10.555, 2.0379034379405123, 13.0, 0.0, nan, nan, nan, nan, nan, nan, 9.5, 1055.5, 'yes', nan, nan, nan, 0.20554991257850541, 0.0010010027428548358, 0.49732046184772094, 0.54080061225473897, 0.5162592594073101, 0.00033354224105543862, 0.4, 'yes', 0.1, 4, 0.0001
145, 10, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 10, 1, 2, 20000, 0.2, 0.0002, 1e-10, 3, 0.9932423013088523, 100, 0.80000000000000004, 20, 5, 10, 0.0, 0.0001, 10.832133585083785, 13.354761904761904, nan, 10.254999999999999, 2.0970718444721346, 13.0, 0.0, nan, nan, nan, nan, nan, nan, 12.5, 1025.5, 'yes', nan, nan, nan, 0.20554991257850541, 0.0010010027428548358, 0.49732046184772094, 0.54080061225473897, 0.5162592594073101, 0.00033354224105543862, 0.4, 'yes', 0.1, 4, 0.0001
146, 10, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 10, 1, 2, 20000, 0.2, 0.0002, 1e-10, 3, 0.9932423013088523, 100, 0.59999999999999998, 20, 5, 10, 0.0, 0.0001, 14.340482669454065, 16.914893617021278, nan, 9.5999999999999996, 2.0863331023894429, 13.0, 0.0, nan, nan, nan, nan, nan, nan, 11.0, 960.0, 'yes', nan, nan, nan, 0.20554991257850541, 0.0010010027428548358, 0.49732046184772094, 0.54080061225473897, 0.5162592594073101, 0.00033354224105543862, 0.4, 'yes', 0.1, 4, 0.0001
147, 10, 'fluid', 2, 0.0, 0.0, 0.0, 0.0, 200, 10, 1, 2, 20000, 0.2, 0.0002, 1e-10, 3, 0.9932423013088523, 100, 0.40000000000000002, 20, 5, 10, 0.0, 0.0001, 20.911151954753773, 21.18181818181818, nan, 9.5850000000000009, 2.0746927233265318, 13.0, 0.0, nan, nan, nan, nan, nan, nan, 9.0, 958.5, 'yes', nan, nan, nan, 0.20554991257850541, 0.0010010027428548358, 0.49732046184772094, 0.54080061225473897, 0.5162592594073101, 0.00033354224105543862, 0.4, 'yes', 0.1, 4, 0.0001
